"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1,29.2,29.2,70.8,"Aeugst am Albis ZH","I cittadini di Aeugst am Albis hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,8 per cento di voti contrari. Aeugst am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
2,35.2,35.2,64.8,"Affoltern am Albis ZH","Il 64,8 per cento degli elettori di Affoltern am Albis ha respinto l'iniziativa per premi meno onerosi del PS. Affoltern am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3,34.8,34.8,65.2,"Bonstetten ZH","Il 65,2 per cento degli elettori di Bonstetten ha respinto l'iniziativa per premi meno onerosi del PS. Bonstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
4,36.2,36.2,63.8,"Hausen am Albis ZH","Nel comune di Hausen am Albis, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,8 per cento di voti contrari. Hausen am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5,28.3,28.3,71.7,"Hedingen ZH","Gli abitanti di Hedingen hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,7 per cento di ""no"". Hedingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
6,27.6,27.6,72.4,"Kappel am Albis ZH","Il 72,4 per cento degli elettori di Kappel am Albis ha respinto l'iniziativa per premi meno onerosi del PS. Kappel am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
7,35.7,35.7,64.3,"Knonau ZH","Gli abitanti di Knonau hanno respinto l'iniziativa per premi meno onerosi del PS con il 64,3 per cento di ""no"". Knonau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
8,41.1,41.1,58.9,"Maschwanden ZH","A Maschwanden gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 58,9 per cento di voti a sfavore. Maschwanden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
9,32.7,32.7,67.3,"Mettmenstetten ZH","Nel comune di Mettmenstetten, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 67,3 per cento di voti contrari. Mettmenstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
10,36.5,36.5,63.5,"Obfelden ZH","Nel comune di Obfelden, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,5 per cento di voti contrari. Obfelden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
11,33.2,33.2,66.8,"Ottenbach ZH","Gli abitanti di Ottenbach hanno respinto l'iniziativa per premi meno onerosi del PS con il 66,8 per cento di ""no"". Ottenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
12,56.6,56.6,43.4,"Rifferswil ZH","Gli abitanti di Rifferswil hanno accolto l'iniziativa per premi meno onerosi del PS con il 56,6 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Zurigo è stato ottenuto a Rifferswil."
13,31.7,31.7,68.3,"Stallikon ZH","Nel comune di Stallikon, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,3 per cento di voti contrari. Stallikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
14,24.2,24.2,75.8,"Wettswil am Albis ZH","I cittadini di Wettswil am Albis hanno respinto l'iniziativa per premi meno onerosi del PS con il 75,8 per cento di voti contrari. Wettswil am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
22,27.7,27.7,72.3,"Benken ZH","L'iniziativa per premi meno onerosi del PS è stata respinta a Benken ZH, dove ha riscosso il 72,3 per cento di ""no"". Benken ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
23,26.1,26.1,73.9,"Berg am Irchel ZH","Il 73,9 per cento degli elettori di Berg am Irchel ha respinto l'iniziativa per premi meno onerosi del PS. Berg am Irchel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
24,19.7,19.7,80.3,"Buch am Irchel ZH","Gli elettori di Buch am Irchel si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 80,3 per cento di voti contrari. Buch am Irchel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
25,34.4,34.4,65.6,"Dachsen ZH","Gli elettori di Dachsen si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 65,6 per cento di voti contrari. Dachsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
26,31.7,31.7,68.3,"Dorf ZH","A Dorf gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 68,3 per cento di voti a sfavore. Dorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
27,38.2,38.2,61.8,"Feuerthalen ZH","Il 61,8 per cento degli elettori di Feuerthalen ha respinto l'iniziativa per premi meno onerosi del PS. Feuerthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
28,24.9,24.9,75.1,"Flaach ZH","I cittadini di Flaach hanno respinto l'iniziativa per premi meno onerosi del PS con il 75,1 per cento di voti contrari. Flaach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
29,33.6,33.6,66.4,"Flurlingen ZH","Il 66,4 per cento degli elettori di Flurlingen ha respinto l'iniziativa per premi meno onerosi del PS. Flurlingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
31,26,26,74,"Henggart ZH","Il 74 per cento degli elettori di Henggart ha respinto l'iniziativa per premi meno onerosi del PS. Henggart ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
33,34.1,34.1,65.9,"Kleinandelfingen ZH","Gli abitanti di Kleinandelfingen hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,9 per cento di ""no"". Kleinandelfingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
34,26.9,26.9,73.1,"Laufen-Uhwiesen ZH","Il 73,1 per cento degli elettori di Laufen-Uhwiesen ha respinto l'iniziativa per premi meno onerosi del PS. Laufen-Uhwiesen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
35,28.9,28.9,71.1,"Marthalen ZH","Gli abitanti di Marthalen hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,1 per cento di ""no"". Marthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
37,32.4,32.4,67.6,"Ossingen ZH","L'iniziativa per premi meno onerosi del PS è stata respinta a Ossingen, dove ha riscosso il 67,6 per cento di ""no"". Ossingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
38,46.1,46.1,53.9,"Rheinau ZH","I cittadini di Rheinau hanno respinto l'iniziativa per premi meno onerosi del PS con il 53,9 per cento di voti contrari. Rheinau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
39,36.3,36.3,63.7,"Thalheim an der Thur ZH","I cittadini di Thalheim an der Thur hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,7 per cento di voti contrari. Thalheim an der Thur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
40,28.5,28.5,71.5,"Trüllikon ZH","Gli elettori di Trüllikon si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 71,5 per cento di voti contrari. Trüllikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
