"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1,29.9,29.9,70.1,"Aeugst am Albis ZH","I cittadini di Aeugst am Albis hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,1 per cento di voti contrari. Aeugst am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
2,23.6,23.6,76.4,"Affoltern am Albis ZH","Il 76,4 per cento degli elettori di Affoltern am Albis ha respinto l'iniziativa per la libertà e l'integrità fisica. Affoltern am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3,22.1,22.1,77.9,"Bonstetten ZH","Il 77,9 per cento degli elettori di Bonstetten ha respinto l'iniziativa per la libertà e l'integrità fisica. Bonstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
4,29.9,29.9,70.1,"Hausen am Albis ZH","Nel comune di Hausen am Albis, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,1 per cento di voti contrari. Hausen am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5,22.8,22.8,77.2,"Hedingen ZH","Gli abitanti di Hedingen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,2 per cento di ""no"". Hedingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
6,35.3,35.3,64.7,"Kappel am Albis ZH","Il 64,7 per cento degli elettori di Kappel am Albis ha respinto l'iniziativa per la libertà e l'integrità fisica. Kappel am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
7,29.2,29.2,70.8,"Knonau ZH","Gli abitanti di Knonau hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,8 per cento di ""no"". Knonau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
8,36,36,64,"Maschwanden ZH","A Maschwanden gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 64 per cento di voti a sfavore. Maschwanden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
9,25.8,25.8,74.2,"Mettmenstetten ZH","Nel comune di Mettmenstetten, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 74,2 per cento di voti contrari. Mettmenstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
10,22.5,22.5,77.5,"Obfelden ZH","Nel comune di Obfelden, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,5 per cento di voti contrari. Obfelden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
11,25.5,25.5,74.5,"Ottenbach ZH","Gli abitanti di Ottenbach hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 74,5 per cento di ""no"". Ottenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
12,28.8,28.8,71.2,"Rifferswil ZH","Gli abitanti di Rifferswil hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,2 per cento di ""no"". Rifferswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
13,21.5,21.5,78.5,"Stallikon ZH","Nel comune di Stallikon, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 78,5 per cento di voti contrari. Stallikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
14,18.6,18.6,81.4,"Wettswil am Albis ZH","I cittadini di Wettswil am Albis hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 81,4 per cento di voti contrari. Wettswil am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
