"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1,31.1,31.1,68.9,"Aeugst am Albis ZH","I cittadini di Aeugst am Albis hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,9 per cento di voti contrari. Aeugst am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
2,31.3,31.3,68.7,"Affoltern am Albis ZH","Il 68,7 per cento degli elettori di Affoltern am Albis ha respinto l'iniziativa per un freno ai costi del Centro. Affoltern am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3,31.3,31.3,68.7,"Bonstetten ZH","Il 68,7 per cento degli elettori di Bonstetten ha respinto l'iniziativa per un freno ai costi del Centro. Bonstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
4,32.5,32.5,67.5,"Hausen am Albis ZH","Nel comune di Hausen am Albis, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,5 per cento di voti contrari. Hausen am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5,29.9,29.9,70.1,"Hedingen ZH","Gli abitanti di Hedingen hanno respinto l'iniziativa per un freno ai costi del Centro con il 70,1 per cento di ""no"". Hedingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
6,28.6,28.6,71.4,"Kappel am Albis ZH","Il 71,4 per cento degli elettori di Kappel am Albis ha respinto l'iniziativa per un freno ai costi del Centro. Kappel am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
7,34.1,34.1,65.9,"Knonau ZH","Gli abitanti di Knonau hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,9 per cento di ""no"". Knonau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
8,37.9,37.9,62.1,"Maschwanden ZH","A Maschwanden gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 62,1 per cento di voti a sfavore. Maschwanden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
9,31.4,31.4,68.6,"Mettmenstetten ZH","Nel comune di Mettmenstetten, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,6 per cento di voti contrari. Mettmenstetten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
10,33.7,33.7,66.3,"Obfelden ZH","Nel comune di Obfelden, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,3 per cento di voti contrari. Obfelden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
11,32.3,32.3,67.7,"Ottenbach ZH","Gli abitanti di Ottenbach hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,7 per cento di ""no"". Ottenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
12,28.4,28.4,71.6,"Rifferswil ZH","Gli abitanti di Rifferswil hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,6 per cento di ""no"". Rifferswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
13,31.7,31.7,68.3,"Stallikon ZH","Nel comune di Stallikon, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,3 per cento di voti contrari. Stallikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
14,26.5,26.5,73.5,"Wettswil am Albis ZH","I cittadini di Wettswil am Albis hanno respinto l'iniziativa per un freno ai costi del Centro con il 73,5 per cento di voti contrari. Wettswil am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
22,22.4,22.4,77.6,"Benken ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Benken ZH, dove ha riscosso il 77,6 per cento di ""no"". Benken ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
23,23.5,23.5,76.5,"Berg am Irchel ZH","Il 76,5 per cento degli elettori di Berg am Irchel ha respinto l'iniziativa per un freno ai costi del Centro. Berg am Irchel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
24,33.2,33.2,66.8,"Buch am Irchel ZH","Gli elettori di Buch am Irchel si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 66,8 per cento di voti contrari. Buch am Irchel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
