"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1701,83.4,83.4,16.6,"Baar ZG","Baar hat sowohl die Transparenz-Initiative (71,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,1 Prozent Nein) abgelehnt."
1702,51.9,51.9,48.1,"Cham ZG","66,4 der Stimmbürgerinnen und Stimmbürger von Cham haben sich für die Transparenz-Initiative und 79,5 Prozent für den Gegenvorschlag Kantons- und Regierungsrats ausgesprochen. Bei der Stichfrage gaben 51,9 Prozent der Initiative den Vorrang."
1703,32,32,68,"Hünenberg ZG","76,5 Prozent der Abstimmenden in Hünenberg haben sich gegen die Transparenz-Initiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 81,1 Prozent."
1704,62.1,62.1,37.9,"Menzingen ZG","Menzingen hat mit 51,6 Prozent Nein gesagt zur Verfassungsinitiative für die Offenlegung der Politikfinanzierung. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 62,3 Prozent."
1705,8.7,8.7,91.3,"Neuheim ZG","Die Verfassungsinitiative für die Offenlegung der Politikfinanzierung ist in Neuheim mit 60,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Kantons- und Regierungsrats überzeugte einen Mehrheit von 65,9 Prozent. Bei der Stichfrage bevorzugten 91,3 Prozent den Gegenvorschlag."
1706,19,19,81,"Oberägeri ZG","Die Verfassungsinitiative für die Offenlegung der Politikfinanzierung ist in Oberägeri mit 57,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Kantons- und Regierungsrats hingegen wurde mit 58 Prozent abgelehnt."
1707,83.2,83.2,16.8,"Risch ZG","65,1 Prozent der Abstimmenden in Risch haben sich gegen die Transparenz-Initiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 89,4 Prozent."
1708,3.7,3.7,96.3,"Steinhausen ZG","Die Gemeinde Steinhausen hat die Transparenz-Initiative mit 89,9 Prozent angenommen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 60,2 Prozent abgelehnt."
1709,53,53,47,"Unterägeri ZG","Unterägeri hat die Transparenz-Initiative mit 59,3 Prozent und den Gegenvorschlag des Kantons- und Regierungsrats mit 96,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 53 Prozent für die Initiative ausgesprochen."
1710,35,35,65,"Walchwil ZG","Die Gemeinde Walchwil hat die Transparenz-Initiative mit 66 Prozent und den Gegenvorschlag des Kantons- und Regierungsrats mit 74,1 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 65 Prozent für den Gegenvorschlag aus."
1711,15.1,15.1,84.9,"Zug ZG","Die Gemeinde Zug hat die Transparenz-Initiative mit 64,1 Prozent angenommen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 74,4 Prozent abgelehnt."
