"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,66.7,66.7,33.3,"Châtillon (FR)","La loi sur l'électricité passe la rampe à Châtillon (FR) avec 66,7 pour cent de oui. Châtillon (FR) a approuvé la loi, tout comme son canton."
2011,69.7,69.7,30.3,"Cugy (FR)","C'est oui à 69,7 pour cent à la loi sur l'électricité à Cugy (FR). Cugy (FR) a approuvé la loi, tout comme son canton."
2016,67.3,67.3,32.7,"Fétigny (FR)","Les électeurs de Fétigny valident la loi sur l'électricité avec 67,3 pour cent des voix. Fétigny a approuvé la loi, tout comme son canton."
2022,60.7,60.7,39.3,"Gletterens (FR)","A Gletterens, les habitants sont favorables à la loi sur l'électricité avec 60,7 pour cent des suffrages. Gletterens a approuvé la loi, tout comme son canton."
2025,61.5,61.5,38.5,"Lully (FR)","C'est oui à 61,5 pour cent à la loi sur l'électricité à Lully (FR). Lully (FR) a approuvé la loi, tout comme son canton."
2027,62.6,62.6,37.4,"Ménières (FR)","Les électeurs de Ménières valident la loi sur l'électricité avec 62,6 pour cent des voix. Ménières a approuvé la loi, tout comme son canton."
2029,64.7,64.7,35.3,"Montagny (FR)","Les habitants de Montagny (FR) acceptent la loi sur l'électricité avec 64,7 pour cent de oui. Montagny (FR) a approuvé la loi, tout comme son canton."
2035,70.6,70.6,29.4,"Nuvilly (FR)","Les habitants de Nuvilly acceptent la loi sur l'électricité avec 70,6 pour cent de oui. Nuvilly a approuvé la loi, tout comme son canton."
2038,44.4,44.4,55.6,"Prévondavaux (FR)","La loi sur l'électricité est rejetée à Prévondavaux. Les électeurs de cette petite commune sont 15 à dire non et 12 à accepter le texte. Prévondavaux a rejeté la loi, contrairement à son canton."
2041,62.4,62.4,37.6,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) approuvent la loi sur l'électricité avec 62,4 pour cent des voix. Saint-Aubin (FR) a approuvé la loi, tout comme son canton."
2043,62.5,62.5,37.5,"Sévaz (FR)","La loi sur l'électricité est acceptée à Sévaz. Les électeurs de cette petite commune sont 60 à y dire oui, contre 36 à s'y opposer. Sévaz a approuvé la loi, tout comme son canton."
2044,60.2,60.2,39.8,"Surpierre (FR)","Les électeurs de Surpierre valident la loi sur l'électricité avec 60,2 pour cent des voix. Surpierre a approuvé la loi, tout comme son canton."
2045,63.9,63.9,36.1,"Vallon (FR)","Les habitants de Vallon approuvent la loi sur l'électricité avec 63,9 pour cent des voix. Vallon a approuvé la loi, tout comme son canton."
2050,57.6,57.6,42.4,"Les Montets (FR)","Les électeurs des Montets valident la loi sur l'électricité avec 57,6 pour cent des voix. Les Montets a approuvé la loi, tout comme son canton."
2051,59.7,59.7,40.3,"Delley-Portalban (FR)","A Delley-Portalban, les habitants sont favorables à la loi sur l'électricité avec 59,7 pour cent des suffrages. Delley-Portalban a approuvé la loi, tout comme son canton."
2053,62.8,62.8,37.2,"Belmont-Broye (FR)","C'est oui à 62,8 pour cent à la loi sur l'électricité à Belmont-Broye. Belmont-Broye a approuvé la loi, tout comme son canton."
2054,65.5,65.5,34.5,"Estavayer (FR)","A Estavayer, les habitants sont favorables à la loi sur l'électricité avec 65,5 pour cent des suffrages. Estavayer a approuvé la loi, tout comme son canton."
2055,66.6,66.6,33.4,"Cheyres-Châbles (FR)","Les électeurs de Cheyres-Châbles valident la loi sur l'électricité avec 66,6 pour cent des voix. Cheyres-Châbles a approuvé la loi, tout comme son canton."
2061,57.7,57.7,42.3,"Auboranges (FR)","La loi sur l'électricité passe la rampe à Auboranges. Les électeurs de cette petite commune sont 56 à approuver le texte et 41 à le refuser. Auboranges a approuvé la loi, tout comme son canton."
2063,52.2,52.2,47.8,"Billens-Hennens (FR)","Les habitants de Billens-Hennens acceptent la loi sur l'électricité avec 52,2 pour cent de oui. Billens-Hennens a approuvé la loi, tout comme son canton."
