"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6404,28.7,28.7,71.3,"Boudry (NE)","Les habitants de Boudry s'opposent à la réforme de la LPP par 71,3 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Boudry avaient alors dit non à 83,4 pour cent à une adaptation du taux de conversion."
6408,35.3,35.3,64.7,"Cortaillod (NE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Cortaillod. Ils ont refusé le texte à 64,7 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Cortaillod avaient alors dit non à 82,5 pour cent à une adaptation du taux de conversion."
6413,71.6,71.6,28.4,"Rochefort (NE)","Les habitants de Rochefort soutiennent à 71,6 pour cent la réforme de la LPP. Avec ce résultat, Rochefort bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,5 pour cent des voix."
6416,91.4,91.4,8.6,"Milvignes (NE)","La réforme de la LPP passe la rampe avec 91,4 pour cent de oui à Milvignes. Avec ce résultat, Milvignes bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79 pour cent des voix."
6417,27.5,27.5,72.5,"La Grande Béroche (NE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de La Grande Béroche. Ils ont refusé le texte à 72,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de La Grande Béroche avaient alors dit non à 79,5 pour cent à une adaptation du taux de conversion."
6421,30.7,30.7,69.3,"La Chaux-de-Fonds (NE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de La Chaux-de-Fonds. Ils ont refusé le texte à 69,3 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de La Chaux-de-Fonds avaient alors dit non à 84,9 pour cent à une adaptation du taux de conversion."
6422,34,34,66,"Les Planchettes (NE)","Aux Planchettes, les citoyens rejettent à 66 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants des Planchettes avaient alors dit non à 83,5 pour cent à une adaptation du taux de conversion."
6423,39.9,39.9,60.1,"La Sagne (NE)","Les habitants de La Sagne s'opposent à la réforme de la LPP par 60,1 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de La Sagne avaient alors dit non à 71,8 pour cent à une adaptation du taux de conversion."
6432,35,35,65,"La Brévine (NE)","Les habitants de La Brévine s'opposent à la réforme de la LPP par 65 pour cent des voix. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à La Brévine à une adaptation du taux de conversion était alors de 62,9 pour cent."
6433,54.5,54.5,45.5,"Brot-Plamboz (NE)","A Brot-Plamboz, les habitants disent oui à  54,5 pour cent à la réforme de la LPP. Avec ce résultat, Brot-Plamboz bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 57,3 pour cent des voix."
6434,59.3,59.3,40.7,"Le Cerneux-Péquignot (NE)","La réforme de la LPP passe la rampe avec 59,3 pour cent de oui au Cerneux-Péquignot. Avec ce résultat, Le Cerneux-Péquignot bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 60,2 pour cent des voix."
6435,37.2,37.2,62.8,"La Chaux-du-Milieu (NE)","Les habitants de La Chaux-du-Milieu s'opposent à la réforme de la LPP par 62,8 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de La Chaux-du-Milieu avaient alors dit non à 73,1 pour cent à une adaptation du taux de conversion."
6436,59.8,59.8,40.2,"Le Locle (NE)","La réforme de la LPP est approuvée au Locle par 59,8 pour cent des votants. Avec ce résultat, Le Locle bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 84,7 pour cent des voix."
6437,10.4,10.4,89.6,"Les Ponts-de-Martel (NE)","C'est non à la réforme de la LPP aux Ponts-de-Martel. Les habitants ont refusé le texte à 89,6 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" aux Ponts-de-Martel à une adaptation du taux de conversion était alors de 70,6 pour cent."
6451,53.5,53.5,46.5,"Cornaux (NE)","La population de Cornaux approuve à 53,5 pour cent la réforme de la LPP. Avec ce résultat, Cornaux bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 85,6 pour cent des voix."
6452,24.5,24.5,75.5,"Cressier (NE)","La réforme de la LPP n'a pas convaincu à Cressier (NE). Les citoyens de la commune ont refusé le texte à 75,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Cressier (NE) avaient alors dit non à 80,3 pour cent à une adaptation du taux de conversion."
6453,34.1,34.1,65.9,"Enges (NE)","Les habitants d'Enges s'opposent à la réforme de la LPP par 65,9 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Enges avaient alors dit non à 82,8 pour cent à une adaptation du taux de conversion."
6454,88.9,88.9,11.1,"Hauterive (NE)","La population de Hauterive (NE) approuve à 88,9 pour cent la réforme de la LPP. Avec ce résultat, Hauterive (NE) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,3 pour cent des voix."
6455,89.8,89.8,10.2,"Le Landeron (NE)","La réforme de la LPP est approuvée au Landeron par 89,8 pour cent des votants. Avec ce résultat, Le Landeron bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 84,2 pour cent des voix."
6456,74.1,74.1,25.9,"Lignières (NE)","A Lignières, les habitants disent oui à  74,1 pour cent à la réforme de la LPP. Avec ce résultat, Lignières bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78 pour cent des voix."
6458,42.1,42.1,57.9,"Neuchâtel (NE)","C'est non à la réforme de la LPP à Neuchâtel. Les habitants ont refusé le texte à 57,9 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Neuchâtel avaient alors dit non à 81,2 pour cent à une adaptation du taux de conversion."
6459,59.7,59.7,40.3,"Saint-Blaise (NE)","A Saint-Blaise, les habitants disent oui à  59,7 pour cent à la réforme de la LPP. Avec ce résultat, Saint-Blaise bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 77,3 pour cent des voix."
6461,46.3,46.3,53.7,"La Tène (NE)","La réforme de la LPP est refusée à 53,7 pour cent à La Tène. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de La Tène avaient alors dit non à 81,5 pour cent à une adaptation du taux de conversion."
6487,66.1,66.1,33.9,"Val-de-Ruz (NE)","Les habitants de Val-de-Ruz acceptent avec 66,1 pour cent de oui la réforme de la LPP. Avec ce résultat, Val-de-Ruz bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 82,2 pour cent des voix."
6504,52.6,52.6,47.4,"La Côte-aux-Fées (NE)","La Côte-aux-Fées dit oui à 52,6 pour cent à de la réforme de la LPP. Avec ce résultat, La Côte-aux-Fées bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 77,3 pour cent des voix."
6511,54,54,46,"Les Verrières (NE)","Les habitants des Verrières soutiennent à 54 pour cent la réforme de la LPP. Avec ce résultat, Les Verrières bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,2 pour cent des voix."
6512,15,15,85,"Val-de-Travers (NE)","La réforme de la LPP est refusée à 85 pour cent à Val-de-Travers. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Val-de-Travers à une adaptation du taux de conversion était alors de 81,3 pour cent."
