"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2008,38.2,38.2,61.8,"Châtillon FR","Châtillon FR hat die ""Stopp-Impfpflicht""-Initiative mit 61,8 Prozent abgelehnt. Châtillon FR hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2011,31.3,31.3,68.7,"Cugy FR","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Cugy FR: Mit 347 Nein-Stimmen zu 158 Ja-Stimmen oder 68,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Cugy FR hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2016,35.8,35.8,64.2,"Fétigny FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Fétigny: Mit 64,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Fétigny hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2022,30.5,30.5,69.5,"Gletterens FR","In Gletterens hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 69,5 Prozent verworfen. Gletterens hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2025,36.8,36.8,63.2,"Lully FR","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Lully FR: Mit 196 Nein-Stimmen zu 114 Ja-Stimmen oder 63,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Lully FR hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2027,30.6,30.6,69.4,"Ménières FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Ménières: Mit 69,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Ménières hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2029,33.1,33.1,66.9,"Montagny FR","In Montagny FR hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 66,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Montagny FR hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2035,34.9,34.9,65.1,"Nuvilly FR","In Nuvilly hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 65,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Nuvilly hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2038,33.3,33.3,66.7,"Prévondavaux FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Prévondavaux. mit 18 Nein- zu 9 Ja-Stimmen. Prévondavaux hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2041,26.3,26.3,73.7,"Saint-Aubin FR","73,7 Prozent der Stimmbürgerinnen und Stimmbürger von Saint-Aubin FR sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Saint-Aubin FR hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2043,38.1,38.1,61.9,"Sévaz FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Sévaz. mit 60 Nein- zu 37 Ja-Stimmen. Sévaz hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2044,41.4,41.4,58.6,"Surpierre FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Surpierre: Mit 58,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Surpierre hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2045,42.5,42.5,57.5,"Vallon FR","57,5 Prozent der Stimmbürgerinnen und Stimmbürger von Vallon sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Vallon hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2050,37.8,37.8,62.2,"Les Montets FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Les Montets: Mit 62,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Les Montets hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2051,32.4,32.4,67.6,"Delley-Portalban FR","In Delley-Portalban hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,6 Prozent verworfen. Delley-Portalban hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2053,32.6,32.6,67.4,"Belmont-Broye FR","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Belmont-Broye: Mit 770 Nein-Stimmen zu 373 Ja-Stimmen oder 67,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Belmont-Broye hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
2054,31.8,31.8,68.2,"Estavayer FR","In Estavayer hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,2 Prozent verworfen. Estavayer hat damit gleich wie der Kanton Freiburg Nein gesagt zu dieser Vorlage."
