"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
1701,,,,"Baar (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1702,,,,"Cham (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1703,,,,"Hünenberg (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1704,,,,"Menzingen (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1705,,,,"Neuheim (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1706,,,,"Oberägeri (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1707,,,,"Risch (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1708,,,,"Steinhausen (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1709,,,,"Unterägeri (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1710,,,,"Walchwil (ZG)","Les résultats ne sont pas encore connus dans cette commune."
1711,,,,"Zoug (ZG)","Les résultats ne sont pas encore connus dans cette commune."
