"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6404,71.5,71.5,28.5,"Boudry (NE)","Les habitants de Boudry approuvent la loi sur l'électricité avec 71,5 pour cent des voix. Boudry a approuvé la loi, tout comme son canton."
6408,74,74,26,"Cortaillod (NE)","La loi sur l'électricité passe la rampe à Cortaillod avec 74 pour cent de oui. Cortaillod a approuvé la loi, tout comme son canton."
6413,72.4,72.4,27.6,"Rochefort (NE)","Les électeurs de Rochefort valident la loi sur l'électricité avec 72,4 pour cent des voix. Rochefort a approuvé la loi, tout comme son canton."
6416,71.8,71.8,28.2,"Milvignes (NE)","La loi sur l'électricité passe la rampe à Milvignes avec 71,8 pour cent de oui. Milvignes a approuvé la loi, tout comme son canton."
6417,67.1,67.1,32.9,"La Grande Béroche (NE)","La loi sur l'électricité passe la rampe à La Grande Béroche avec 67,1 pour cent de oui. La Grande Béroche a approuvé la loi, tout comme son canton."
6421,68.6,68.6,31.4,"La Chaux-de-Fonds (NE)","La loi sur l'électricité passe la rampe à La Chaux-de-Fonds avec 68,6 pour cent de oui. La Chaux-de-Fonds a approuvé la loi, tout comme son canton."
6422,60.3,60.3,39.7,"Les Planchettes (NE)","La loi sur l'électricité passe la rampe aux Planchettes. Les électeurs de cette petite commune sont 47 à approuver le texte et 31 à le refuser. Les Planchettes a approuvé la loi, tout comme son canton."
6423,64.8,64.8,35.2,"La Sagne (NE)","Les habitants de La Sagne approuvent la loi sur l'électricité avec 64,8 pour cent des voix. La Sagne a approuvé la loi, tout comme son canton."
6432,50.2,50.2,49.8,"La Brévine (NE)","Les habitants de La Brévine approuvent la loi sur l'électricité avec 50,2 pour cent des voix. La Brévine a approuvé la loi, tout comme son canton."
6433,63.1,63.1,36.9,"Brot-Plamboz (NE)","A Brot-Plamboz, les habitants disent oui à 63,1 pour cent à la loi sur l'électricité. Brot-Plamboz a approuvé la loi, tout comme son canton."
6434,63.9,63.9,36.1,"Le Cerneux-Péquignot (NE)","La loi sur l'électricité passe la rampe au Cerneux-Péquignot avec 63,9 pour cent de oui. Le Cerneux-Péquignot a approuvé la loi, tout comme son canton."
6435,66.5,66.5,33.5,"La Chaux-du-Milieu (NE)","Les habitants de La Chaux-du-Milieu approuvent la loi sur l'électricité avec 66,5 pour cent des voix. La Chaux-du-Milieu a approuvé la loi, tout comme son canton."
6436,65.1,65.1,34.9,"Le Locle (NE)","Au Locle, les habitants sont favorables à la loi sur l'électricité avec 65,1 pour cent des suffrages. Le Locle a approuvé la loi, tout comme son canton."
6437,62.2,62.2,37.8,"Les Ponts-de-Martel (NE)","Les électeurs des Ponts-de-Martel valident la loi sur l'électricité avec 62,2 pour cent des voix. Les Ponts-de-Martel a approuvé la loi, tout comme son canton."
6451,67.9,67.9,32.1,"Cornaux (NE)","Les habitants de Cornaux acceptent la loi sur l'électricité avec 67,9 pour cent de oui. Cornaux a approuvé la loi, tout comme son canton."
6452,74.5,74.5,25.5,"Cressier (NE)","C'est oui à 74,5 pour cent à la loi sur l'électricité à Cressier (NE). Cressier (NE) a approuvé la loi, tout comme son canton."
6453,63.5,63.5,36.5,"Enges (NE)","La loi sur l'électricité est acceptée à Enges. Les électeurs de cette petite commune sont 54 à y dire oui, contre 31 à s'y opposer. Enges a approuvé la loi, tout comme son canton."
6454,73.7,73.7,26.3,"Hauterive (NE)","Les habitants de Hauterive (NE) acceptent la loi sur l'électricité avec 73,7 pour cent de oui. Hauterive (NE) a approuvé la loi, tout comme son canton."
6455,64.8,64.8,35.2,"Le Landeron (NE)","Au Landeron, les habitants sont favorables à la loi sur l'électricité avec 64,8 pour cent des suffrages. Le Landeron a approuvé la loi, tout comme son canton."
6456,62.6,62.6,37.4,"Lignières (NE)","A Lignières, les habitants disent oui à 62,6 pour cent à la loi sur l'électricité. Lignières a approuvé la loi, tout comme son canton."
6458,75.2,75.2,24.8,"Neuchâtel (NE)","Les électeurs de Neuchâtel valident la loi sur l'électricité avec 75,2 pour cent des voix. Neuchâtel a approuvé la loi, tout comme son canton."
6459,74.9,74.9,25.1,"Saint-Blaise (NE)","A Saint-Blaise, les habitants disent oui à 74,9 pour cent à la loi sur l'électricité. Saint-Blaise a approuvé la loi, tout comme son canton."
6461,79.8,79.8,20.2,"La Tène (NE)","Les habitants de La Tène acceptent la loi sur l'électricité avec 79,8 pour cent de oui. Le plus fort pourcentage de oui du canton de Neuchâtel a été obtenu à La Tène."
6487,66.3,66.3,33.7,"Val-de-Ruz (NE)","C'est oui à 66,3 pour cent à la loi sur l'électricité à Val-de-Ruz. Val-de-Ruz a approuvé la loi, tout comme son canton."
6504,35,35,65,"La Côte-aux-Fées (NE)","Les habitants de La Côte-aux-Fées s'opposent à la loi sur l'électricité avec 65 pour cent de non. Le plus fort pourcentage de non du canton de Neuchâtel a été obtenu à La Côte-aux-Fées."
6511,56.6,56.6,43.4,"Les Verrières (NE)","Les électeurs des Verrières valident la loi sur l'électricité avec 56,6 pour cent des voix. Les Verrières a approuvé la loi, tout comme son canton."
6512,55.8,55.8,44.2,"Val-de-Travers (NE)","Les habitants de Val-de-Travers acceptent la loi sur l'électricité avec 55,8 pour cent de oui. Val-de-Travers a approuvé la loi, tout comme son canton."
