"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,30,30,70,"Châtillon (FR)","Les habitants de Châtillon (FR) refusent avec 70 pour cent de non la loi sur les prestations complémentaires pour les familles. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Châtillon (FR) ont rejeté le texte, tout comme le canton."
2011,96.8,96.8,3.2,"Cugy (FR)","Les habitants de Cugy (FR) ont approuvé avec 96,8 pour cent des voix la loi sur les prestations complémentaires pour les familles. Le crédit doit permettre le déménagement du musée et l'élaboration d'une nouvelle exposition permanente. Les habitants de Cugy (FR) ont approuvé le texte, contrairement au canton."
2016,90.6,90.6,9.4,"Fétigny (FR)","C'est oui à 90,6 pour cent au crédit de 65,5 millions de francs en faveur du Musée d'histoire naturelle à Fribourg à Fétigny. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Fétigny ont approuvé le texte, contrairement au canton."
2022,41.6,41.6,58.4,"Gletterens (FR)","C'est non à 58,4 pour cent au crédit de 65,5 millions de francs en faveur du Musée d'histoire naturelle à Fribourg à Gletterens. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Gletterens ont rejeté le texte, tout comme le canton."
2025,20.3,20.3,79.7,"Lully (FR)","Les habitants de Lully (FR) ont refusé avec 79,7 pour cent des voix la loi sur les prestations complémentaires pour les familles. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Lully (FR) ont rejeté le texte, tout comme le canton."
2027,72.3,72.3,27.7,"Ménières (FR)","C'est oui à 72,3 pour cent au crédit de 65,5 millions de francs en faveur du Musée d'histoire naturelle à Fribourg à Ménières. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Ménières ont approuvé le texte, contrairement au canton."
2029,65.2,65.2,34.8,"Montagny (FR)","Les habitants de Montagny (FR) ont approuvé avec 65,2 pour cent des voix la loi sur les prestations complémentaires pour les familles. Le crédit doit permettre le déménagement du musée et l'élaboration d'une nouvelle exposition permanente. Les habitants de Montagny (FR) ont approuvé le texte, contrairement au canton."
2035,50.1,50.1,49.9,"Nuvilly (FR)","Les habitants de Nuvilly ont approuvé avec 50,1 pour cent des voix la loi sur les prestations complémentaires pour les familles. Le crédit doit permettre le déménagement du musée et l'élaboration d'une nouvelle exposition permanente. Les habitants de Nuvilly ont approuvé le texte, contrairement au canton."
2038,51,51,49,"Prévondavaux (FR)","Les habitants de Prévondavaux ont approuvé avec 51 pour cent des voix la loi sur les prestations complémentaires pour les familles. Le crédit doit permettre le déménagement du musée et l'élaboration d'une nouvelle exposition permanente. Les habitants de Prévondavaux ont approuvé le texte, contrairement au canton."
2041,12.6,12.6,87.4,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) refusent avec 87,4 pour cent de non la loi sur les prestations complémentaires pour les familles. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Saint-Aubin (FR) ont rejeté le texte, tout comme le canton."
2043,97.5,97.5,2.5,"Sévaz (FR)","Les habitants de Sévaz acceptent avec 97,5 pour cent de oui la loi sur les prestations complémentaires pour les familles. Cette mesure de lutte la précarité qui concernera 1500 familles. Les habitants de Sévaz ont approuvé le texte, contrairement au canton."
