"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,62.9,62.9,37.1,"Boécourt (JU)","A Boécourt, les habitants disent oui à  62,9 pour cent à la réforme de la LPP. Avec ce résultat, Boécourt bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 86,8 pour cent des voix."
6703,36.3,36.3,63.7,"Bourrignon (JU)","Les habitants de Bourrignon s'opposent à la réforme de la LPP par 63,7 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Bourrignon avaient alors dit non à 73,8 pour cent à une adaptation du taux de conversion."
6704,62.1,62.1,37.9,"Châtillon (JU)","La population de Châtillon (JU) approuve à 62,1 pour cent la réforme de la LPP. Avec ce résultat, Châtillon (JU) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 86 pour cent des voix."
6706,84.2,84.2,15.8,"Courchapoix (JU)","A Courchapoix, les habitants disent oui à  84,2 pour cent à la réforme de la LPP. Avec ce résultat, Courchapoix bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 95,1 pour cent des voix."
6708,51.2,51.2,48.8,"Courrendlin (JU)","La population de Courrendlin approuve à 51,2 pour cent la réforme de la LPP. Avec ce résultat, Courrendlin bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 86 pour cent des voix."
6709,61.8,61.8,38.2,"Courroux (JU)","La réforme de la LPP est approuvée à Courroux par 61,8 pour cent des votants. Avec ce résultat, Courroux bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 89,7 pour cent des voix."
6710,25.9,25.9,74.1,"Courtételle (JU)","La population de Courtételle rejette à 74,1 pour cent des voix la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Courtételle avaient alors dit non à 86,5 pour cent à une adaptation du taux de conversion."
6711,68.2,68.2,31.8,"Delémont (JU)","La population de Delémont approuve à 68,2 pour cent la réforme de la LPP. Avec ce résultat, Delémont bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 86,3 pour cent des voix."
6712,69.2,69.2,30.8,"Develier (JU)","La réforme de la LPP passe la rampe avec 69,2 pour cent de oui à Develier. Avec ce résultat, Develier bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 81 pour cent des voix."
6713,62.4,62.4,37.6,"Ederswiler (JU)","Ederswiler dit oui à 62,4 pour cent à de la réforme de la LPP. Avec ce résultat, Ederswiler bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79,3 pour cent des voix."
6715,21.4,21.4,78.6,"Mervelier (JU)","La réforme de la LPP n'a pas convaincu à Mervelier. Les citoyens de la commune ont refusé le texte à 78,6 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Mervelier avaient alors dit non à 88 pour cent à une adaptation du taux de conversion."
6716,75.3,75.3,24.7,"Mettembert (JU)","Mettembert dit oui à 75,3 pour cent à de la réforme de la LPP. Avec ce résultat, Mettembert bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 85,5 pour cent des voix."
6718,73,73,27,"Movelier (JU)","Les habitants de Movelier soutiennent à 73 pour cent la réforme de la LPP. Avec ce résultat, Movelier bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 85,3 pour cent des voix."
6719,46.8,46.8,53.2,"Pleigne (JU)","C'est non à la réforme de la LPP à Pleigne. Les habitants ont refusé le texte à 53,2 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Pleigne avaient alors dit non à 70,1 pour cent à une adaptation du taux de conversion."
6721,49.8,49.8,50.2,"Rossemaison (JU)","Les habitants de Rossemaison s'opposent à la réforme de la LPP par 50,2 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Rossemaison avaient alors dit non à 87,9 pour cent à une adaptation du taux de conversion."
6722,73.3,73.3,26.7,"Saulcy (JU)","A Saulcy, les habitants disent oui à  73,3 pour cent à la réforme de la LPP. Avec ce résultat, Saulcy bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 87,7 pour cent des voix."
6724,41.6,41.6,58.4,"Soyhières (JU)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Soyhières. Ils ont refusé le texte à 58,4 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Soyhières avaient alors dit non à 81,7 pour cent à une adaptation du taux de conversion."
