"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,78.2,78.2,21.8,"Châtillon (FR)","Les habitants de Châtillon (FR) approuvent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 78,2 pour cent de oui."
2011,83,83,17,"Cugy (FR)","Les habitants de Cugy (FR) acceptent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 83 pour cent de oui."
2016,78.6,78.6,21.4,"Fétigny (FR)","A Fétigny, les habitants disent oui à 78,6 pour cent à un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal."
2022,81.2,81.2,18.8,"Gletterens (FR)","A Gletterens, les habitants disent oui à 81,2 pour cent à un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal."
2025,81.5,81.5,18.5,"Lully (FR)","Les habitants de Lully (FR) acceptent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 81,5 pour cent de oui."
2027,81,81,19,"Ménières (FR)","A Ménières, les habitants disent oui à 81 pour cent à un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal."
2029,80.7,80.7,19.3,"Montagny (FR)","Les habitants de Montagny (FR) acceptent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 80,7 pour cent de oui."
2035,80.4,80.4,19.6,"Nuvilly (FR)","Les habitants de Nuvilly acceptent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 80,4 pour cent de oui."
2038,87.5,87.5,12.5,"Prévondavaux (FR)","Le cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et le prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal public passent la rampe à Prévondavaux. Les électeurs de cette petite commune sont 21 à accepter la proposition."
2041,81.6,81.6,18.4,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) approuvent un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal avec 81,6 pour cent de oui."
2043,82.6,82.6,17.4,"Sévaz (FR)","Le cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et le prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal public passent la rampe à Sévaz. Les électeurs de cette petite commune sont 71 à accepter la proposition."
2044,78.4,78.4,21.6,"Surpierre (FR)","A Surpierre, les habitants disent oui à 78,4 pour cent à un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal."
