"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2761,55.5,55.5,44.5,"Aesch BL","Aesch BL hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 55,5 Prozent zu. NA"
2762,52.8,52.8,47.2,"Allschwil BL","Mit 8'706 Ja zu 7'789 Nein hat sich Allschwil für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 52,8 Prozent. NA"
2763,51.7,51.7,48.3,"Arlesheim BL","51,7 Prozent der Stimmbürgerinnen und Stimmbürger von Arlesheim haben sich für die Pensionskassenreform ausgesprochen. NA"
2764,32.2,32.2,67.8,"Biel-Benken BL","In Biel-Benken hat die Pensionskassenreform keine Mehrheit gefunden: 67,8 Prozent haben die Vorlage abgelehnt. Biel-Benken hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2765,93,93,7,"Binningen BL","93 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben sich für die Pensionskassenreform ausgesprochen. NA"
2766,38.8,38.8,61.2,"Birsfelden BL","61,2 der Stimmbürgerinnen und Stimmbürger von Birsfelden haben die Pensionskassenreform abgelehnt. Birsfelden hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2767,36.9,36.9,63.1,"Bottmingen BL","Mit 8'609 Nein zu 5'038 Ja haben die Stimmbürgerinnen und Stimmbürger von Bottmingen die Pensionskassenreform abgelehnt. Das sind 63,1 Prozent. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2768,28.5,28.5,71.5,"Ettingen BL","Mit 6'606 Nein zu 2'628 Ja haben die Stimmbürgerinnen und Stimmbürger von Ettingen die Pensionskassenreform abgelehnt. Das sind 71,5 Prozent. Ettingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2769,7,7,93,"Münchenstein BL","93 Prozent der Stimmbürgerinnen und Stimmbürger von Münchenstein haben sich gegen die Pensionskassenreform ausgesprochen. Münchenstein hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat."
2770,58.6,58.6,41.4,"Muttenz BL","Ja zur Pensionskassenreform in Muttenz. Die Gemeinde hat Vorlage mit 58,6 Prozent der Stimmen angenommen. NA"
2771,37.2,37.2,62.8,"Oberwil BL","Mit 8'590 Nein zu 5'090 Ja haben die Stimmbürgerinnen und Stimmbürger von Oberwil BL die Pensionskassenreform abgelehnt. Das sind 62,8 Prozent. Oberwil BL hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2772,51,51,49,"Pfeffingen BL","51 Prozent der Stimmbürgerinnen und Stimmbürger in Pfeffingen haben Ja gesagt zur Pensionskassenreform. NA"
2773,53.5,53.5,46.5,"Reinach BL","Mit 53,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Reinach BL für die Pensionskassenreform gestimmt. NA"
2774,79,79,21,"Schönenbuch BL","Die Pensionskassenreform ist in Schönenbuch mit 79 Prozent der Stimmen angenommen worden. NA"
2775,94.7,94.7,5.3,"Therwil BL","Mit 7'517 Ja zu 419 Nein hat sich Therwil für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 94,7 Prozent. NA"
2781,20.1,20.1,79.9,"Blauen BL","79,9 Prozent der Stimmbürgerinnen und Stimmbürger von Blauen haben sich gegen die Pensionskassenreform ausgesprochen. NA"
2782,95.8,95.8,4.2,"Brislach BL","95,8 Prozent der Stimmbürgerinnen und Stimmbürger in Brislach haben Ja gesagt zur Pensionskassenreform. NA"
2783,27.5,27.5,72.5,"Burg im Leimental BL","Burg im Leimental ist gegen die Pensionskassenreform: Die Gemeinde hat die Vorlage mit 72,5 Prozent Nein verworfen. Burg im Leimental hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2784,32.8,32.8,67.2,"Dittingen BL","Mit 6'860 Nein zu 3'349 Ja haben die Stimmbürgerinnen und Stimmbürger von Dittingen die Pensionskassenreform abgelehnt. Das sind 67,2 Prozent. Dittingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage."
2785,53.2,53.2,46.8,"Duggingen BL","Mit 8'113 Ja zu 7'146 Nein hat sich Duggingen für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 53,2 Prozent. NA"
2786,80.6,80.6,19.4,"Grellingen BL","80,6 Prozent der Stimmbürgerinnen und Stimmbürger in Grellingen haben Ja gesagt zur Pensionskassenreform. NA"
2787,64.4,64.4,35.6,"Laufen BL","Die Pensionskassenreform ist in Laufen mit 64,4 Prozent der Stimmen angenommen worden. NA"
2788,65.1,65.1,34.9,"Liesberg BL","Mit 8'756 Ja zu 4'689 Nein hat sich Liesberg für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 65,1 Prozent. NA"
2789,95.7,95.7,4.3,"Nenzlingen BL","95,7 Prozent der Stimmbürgerinnen und Stimmbürger von Nenzlingen haben sich für die Pensionskassenreform ausgesprochen. NA"
