"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,98,98,2,"Aigle (VD)","La réforme de la LPP est approuvée à Aigle par 98 pour cent des votants. Avec ce résultat, Aigle bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 80,2 pour cent des voix."
5402,47.2,47.2,52.8,"Bex (VD)","La réforme de la LPP est refusée à 52,8 pour cent à Bex. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Bex avaient alors dit non à 80,7 pour cent à une adaptation du taux de conversion."
5403,41.9,41.9,58.1,"Chessel (VD)","Les habitants de Chessel s'opposent à la réforme de la LPP par 58,1 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Chessel avaient alors dit non à 72,7 pour cent à une adaptation du taux de conversion."
5404,47.1,47.1,52.9,"Corbeyrier (VD)","C'est non à la réforme de la LPP à Corbeyrier. Les habitants ont refusé le texte à 52,9 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Corbeyrier avaient alors dit non à 83,2 pour cent à une adaptation du taux de conversion."
5405,54.2,54.2,45.8,"Gryon (VD)","La réforme de la LPP passe la rampe avec 54,2 pour cent de oui à Gryon. Avec ce résultat, Gryon bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79,5 pour cent des voix."
5406,33.4,33.4,66.6,"Lavey-Morcles (VD)","A Lavey-Morcles, les citoyens rejettent à 66,6 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Lavey-Morcles avaient alors dit non à 83,7 pour cent à une adaptation du taux de conversion."
5407,61.7,61.7,38.3,"Leysin (VD)","Les habitants de Leysin soutiennent à 61,7 pour cent la réforme de la LPP. Avec ce résultat, Leysin bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 77,8 pour cent des voix."
5408,48.7,48.7,51.3,"Noville (VD)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Noville. Ils ont refusé le texte à 51,3 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Noville avaient alors dit non à 76,1 pour cent à une adaptation du taux de conversion."
5409,11.7,11.7,88.3,"Ollon (VD)","C'est non à la réforme de la LPP à Ollon. Les habitants ont refusé le texte à 88,3 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Ollon à une adaptation du taux de conversion était alors de 79,6 pour cent."
5410,66.2,66.2,33.8,"Ormont-Dessous (VD)","La population d'Ormont-Dessous approuve à 66,2 pour cent la réforme de la LPP. Avec ce résultat, Ormont-Dessous bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,8 pour cent des voix."
5411,56.1,56.1,43.9,"Ormont-Dessus (VD)","Les habitants d'Ormont-Dessus soutiennent à 56,1 pour cent la réforme de la LPP. Avec ce résultat, Ormont-Dessus bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,6 pour cent des voix."
5412,43.2,43.2,56.8,"Rennaz (VD)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Rennaz. Ils ont refusé le texte à 56,8 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Rennaz avaient alors dit non à 84,7 pour cent à une adaptation du taux de conversion."
5413,6.8,6.8,93.2,"Roche (VD)","A Roche (VD), les citoyens rejettent à 93,2 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Roche (VD) à une adaptation du taux de conversion était alors de 85,4 pour cent."
5414,52.8,52.8,47.2,"Villeneuve (VD)","A Villeneuve (VD), les habitants disent oui à  52,8 pour cent à la réforme de la LPP. Avec ce résultat, Villeneuve (VD) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79,4 pour cent des voix."
5415,44.3,44.3,55.7,"Yvorne (VD)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens d'Yvorne. Ils ont refusé le texte à 55,7 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Yvorne avaient alors dit non à 72,3 pour cent à une adaptation du taux de conversion."
5422,4,4,96,"Aubonne (VD)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens d'Aubonne. Ils ont refusé le texte à 96 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Aubonne à une adaptation du taux de conversion était alors de 73,1 pour cent."
5423,18.2,18.2,81.8,"Ballens (VD)","A Ballens, les citoyens rejettent à 81,8 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Ballens à une adaptation du taux de conversion était alors de 65,7 pour cent."
5424,3.7,3.7,96.3,"Berolle (VD)","La réforme de la LPP est refusée à 96,3 pour cent à Berolle. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Berolle à une adaptation du taux de conversion était alors de 76,7 pour cent."
5425,70.8,70.8,29.2,"Bière (VD)","Bière dit oui à 70,8 pour cent à de la réforme de la LPP. Avec ce résultat, Bière bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 77,8 pour cent des voix."
5426,7.1,7.1,92.9,"Bougy-Villars (VD)","La réforme de la LPP n'a pas convaincu à Bougy-Villars. Les citoyens de la commune ont refusé le texte à 92,9 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Bougy-Villars à une adaptation du taux de conversion était alors de 69,2 pour cent."
5427,31.1,31.1,68.9,"Féchy (VD)","A Féchy, les citoyens rejettent à 68,9 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Féchy à une adaptation du taux de conversion était alors de 66,3 pour cent."
5428,38.5,38.5,61.5,"Gimel (VD)","La population de Gimel rejette à 61,5 pour cent des voix la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Gimel avaient alors dit non à 75,6 pour cent à une adaptation du taux de conversion."
5429,42.5,42.5,57.5,"Longirod (VD)","La réforme de la LPP est refusée à 57,5 pour cent à Longirod. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Longirod avaient alors dit non à 70,3 pour cent à une adaptation du taux de conversion."
