"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,67.4,67.4,32.6,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville acceptent la loi sur l'électricité avec 67,4 pour cent de oui. Aire-la-Ville a approuvé la loi, tout comme son canton."
6602,75.7,75.7,24.3,"Anières (GE)","A Anières, les habitants sont favorables à la loi sur l'électricité avec 75,7 pour cent des suffrages. Anières a approuvé la loi, tout comme son canton."
6603,73.1,73.1,26.9,"Avully (GE)","Les habitants d'Avully approuvent la loi sur l'électricité avec 73,1 pour cent des voix. Avully a approuvé la loi, tout comme son canton."
6604,73.8,73.8,26.2,"Avusy (GE)","A Avusy, les habitants disent oui à 73,8 pour cent à la loi sur l'électricité. Avusy a approuvé la loi, tout comme son canton."
6605,80.4,80.4,19.6,"Bardonnex (GE)","La loi sur l'électricité passe la rampe à Bardonnex avec 80,4 pour cent de oui. Le plus fort pourcentage de oui du canton de Genève a été obtenu à Bardonnex."
6606,71.5,71.5,28.5,"Bellevue (GE)","Les habitants de Bellevue approuvent la loi sur l'électricité avec 71,5 pour cent des voix. Bellevue a approuvé la loi, tout comme son canton."
6607,73.1,73.1,26.9,"Bernex (GE)","Les habitants de Bernex approuvent la loi sur l'électricité avec 73,1 pour cent des voix. Bernex a approuvé la loi, tout comme son canton."
6608,74,74,26,"Carouge (GE)","C'est oui à 74 pour cent à la loi sur l'électricité à Carouge (GE). Carouge (GE) a approuvé la loi, tout comme son canton."
6609,72.1,72.1,27.9,"Cartigny (GE)","Les électeurs de Cartigny valident la loi sur l'électricité avec 72,1 pour cent des voix. Cartigny a approuvé la loi, tout comme son canton."
6610,72.3,72.3,27.7,"Céligny (GE)","A Céligny, les habitants sont favorables à la loi sur l'électricité avec 72,3 pour cent des suffrages. Céligny a approuvé la loi, tout comme son canton."
6611,67.8,67.8,32.2,"Chancy (GE)","C'est oui à 67,8 pour cent à la loi sur l'électricité à Chancy. Chancy a approuvé la loi, tout comme son canton."
6612,77,77,23,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent la loi sur l'électricité avec 77 pour cent de oui. Chêne-Bougeries a approuvé la loi, tout comme son canton."
6613,71,71,29,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg acceptent la loi sur l'électricité avec 71 pour cent de oui. Chêne-Bourg a approuvé la loi, tout comme son canton."
6614,79,79,21,"Choulex (GE)","A Choulex, les habitants sont favorables à la loi sur l'électricité avec 79 pour cent des suffrages. Choulex a approuvé la loi, tout comme son canton."
6615,78.8,78.8,21.2,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent oui à 78,8 pour cent à la loi sur l'électricité. Collex-Bossy a approuvé la loi, tout comme son canton."
6616,70.7,70.7,29.3,"Collonge-Bellerive (GE)","A Collonge-Bellerive, les habitants sont favorables à la loi sur l'électricité avec 70,7 pour cent des suffrages. Collonge-Bellerive a approuvé la loi, tout comme son canton."
6617,72.7,72.7,27.3,"Cologny (GE)","A Cologny, les habitants disent oui à 72,7 pour cent à la loi sur l'électricité. Cologny a approuvé la loi, tout comme son canton."
6618,77.3,77.3,22.7,"Confignon (GE)","A Confignon, les habitants sont favorables à la loi sur l'électricité avec 77,3 pour cent des suffrages. Confignon a approuvé la loi, tout comme son canton."
6619,74,74,26,"Corsier (GE)","Les habitants de Corsier (GE) approuvent la loi sur l'électricité avec 74 pour cent des voix. Corsier (GE) a approuvé la loi, tout comme son canton."
6620,69.7,69.7,30.3,"Dardagny (GE)","Les habitants de Dardagny approuvent la loi sur l'électricité avec 69,7 pour cent des voix. Dardagny a approuvé la loi, tout comme son canton."
6621,77.8,77.8,22.2,"Genève (GE)","C'est oui à 77,8 pour cent à la loi sur l'électricité à Genève. Genève a approuvé la loi, tout comme son canton."
6622,67.4,67.4,32.6,"Genthod (GE)","La loi sur l'électricité passe la rampe à Genthod avec 67,4 pour cent de oui. Genthod a approuvé la loi, tout comme son canton."
6623,76.6,76.6,23.4,"Le Grand-Saconnex (GE)","Au Grand-Saconnex, les habitants sont favorables à la loi sur l'électricité avec 76,6 pour cent des suffrages. Le Grand-Saconnex a approuvé la loi, tout comme son canton."
6624,69.2,69.2,30.8,"Gy (GE)","Les habitants de Gy acceptent la loi sur l'électricité avec 69,2 pour cent de oui. Gy a approuvé la loi, tout comme son canton."
6625,77.6,77.6,22.4,"Hermance (GE)","Les électeurs d'Hermance valident la loi sur l'électricité avec 77,6 pour cent des voix. Hermance a approuvé la loi, tout comme son canton."
6626,66.4,66.4,33.6,"Jussy (GE)","Les électeurs de Jussy valident la loi sur l'électricité avec 66,4 pour cent des voix."
6627,77,77,23,"Laconnex (GE)","A Laconnex, les habitants sont favorables à la loi sur l'électricité avec 77 pour cent des suffrages. Laconnex a approuvé la loi, tout comme son canton."
6628,74.7,74.7,25.3,"Lancy (GE)","Les habitants de Lancy acceptent la loi sur l'électricité avec 74,7 pour cent de oui. Lancy a approuvé la loi, tout comme son canton."
