"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
301,85.8,85.8,14.2,"Aarberg (BE)",
302,82,82,18,"Bargen (BE)",
303,83.8,83.8,16.2,"Grossaffoltern (BE)",
304,82.7,82.7,17.3,"Kallnach (BE)",
305,77,77,23,"Kappelen (BE)",
306,84.3,84.3,15.7,"Lyss (BE)",
307,84.1,84.1,15.9,"Meikirch (BE)",
309,86.1,86.1,13.9,"Radelfingen (BE)",
310,83.4,83.4,16.6,"Rapperswil (BE)",
311,86.8,86.8,13.2,"Schüpfen (BE)",
312,80.3,80.3,19.7,"Seedorf (BE)",
321,83.7,83.7,16.3,"Aarwangen (BE)",
322,75,75,25,"Auswil (BE)",
323,79.4,79.4,20.6,"Bannwil (BE)",
324,77.2,77.2,22.8,"Bleienbach (BE)",
325,75.9,75.9,24.1,"Busswil bei Melchnau (BE)",
326,77.7,77.7,22.3,"Gondiswil (BE)",
329,86,86,14,"Langenthal (BE)",
331,82.7,82.7,17.3,"Lotzwil (BE)",
332,77.2,77.2,22.8,"Madiswil (BE)",
333,81.9,81.9,18.1,"Melchnau (BE)",
335,83.8,83.8,16.2,"Oeschenbach (BE)",
336,80,80,20,"Reisiswil (BE)",
337,83.9,83.9,16.1,"Roggwil (BE)",
338,83.3,83.3,16.7,"Rohrbach (BE)",
339,81,81,19,"Rohrbachgraben (BE)",
340,77,77,23,"Rütschelen (BE)",
341,83.6,83.6,16.4,"Schwarzhäusern (BE)",
342,79.7,79.7,20.3,"Thunstetten (BE)",
344,80.9,80.9,19.1,"Ursenbach (BE)",
345,79.5,79.5,20.5,"Wynau (BE)",
351,90.6,90.6,9.4,"Berna (BE)",
352,87.9,87.9,12.1,"Bolligen (BE)",
353,90.3,90.3,9.7,"Bremgarten bei Bern (BE)",
354,88.5,88.5,11.5,"Kirchlindach (BE)",
355,88.5,88.5,11.5,"Köniz (BE)",
356,86.9,86.9,13.1,"Muri bei Bern (BE)",
357,76.8,76.8,23.2,"Oberbalm (BE)",
358,88,88,12,"Stettlen (BE)",
359,83.4,83.4,16.6,"Vechigen (BE)",
360,87.2,87.2,12.8,"Wohlen bei Bern (BE)",
361,85.9,85.9,14.1,"Zollikofen (BE)",
362,86.4,86.4,13.6,"Ittigen (BE)",
363,86.7,86.7,13.3,"Ostermundigen (BE)",
371,85.5,85.5,14.5,"Bienne (BE)",
372,84.4,84.4,15.6,"Evilard (BE)",
381,78.9,78.9,21.1,"Arch (BE)",
382,77.8,77.8,22.2,"Büetigen (BE)",
383,83.7,83.7,16.3,"Büren an der Aare (BE)",
385,79.4,79.4,20.6,"Diessbach bei Büren (BE)",
386,81.2,81.2,18.8,"Dotzigen (BE)",
387,78.5,78.5,21.5,"Longeau (BE)",
388,85.3,85.3,14.7,"Leuzigen (BE)",
390,85.1,85.1,14.9,"Meinisberg (BE)",
391,85.4,85.4,14.6,"Oberwil bei Büren (BE)",
392,76,76,24,"Perles (BE)",
393,80,80,20,"Rüti bei Büren (BE)",
394,78.8,78.8,21.2,"Wengi (BE)",
401,75.3,75.3,24.7,"Aefligen (BE)",
402,84.6,84.6,15.4,"Alchenstorf (BE)",
403,81.8,81.8,18.2,"Bäriswil (BE)",
404,88.2,88.2,11.8,"Berthoud (BE)",
405,84.9,84.9,15.1,"Ersigen (BE)",
406,83.4,83.4,16.6,"Hasle bei Burgdorf (BE)",
407,76.7,76.7,23.3,"Heimiswil (BE)",
409,89.9,89.9,10.1,"Hindelbank (BE)",
410,81.8,81.8,18.2,"Höchstetten (BE)",
411,81.9,81.9,18.1,"Kernenried (BE)",
412,83.9,83.9,16.1,"Kirchberg (BE)",
413,83.7,83.7,16.3,"Koppigen (BE)",
414,80.6,80.6,19.4,"Krauchthal (BE)",
415,80.1,80.1,19.9,"Lyssach (BE)",
418,78,78,22,"Oberburg (BE)",
420,81.3,81.3,18.7,"Rüdtligen-Alchenflüh (BE)",
421,80.4,80.4,19.6,"Rumendingen (BE)",
422,87.9,87.9,12.1,"Rüti bei Lyssach (BE)",
423,89,89,11,"Willadingen (BE)",
424,78.7,78.7,21.3,"Wynigen (BE)",
431,61.2,61.2,38.8,"Corgémont (BE)",
432,66.1,66.1,33.9,"Cormoret (BE)",
433,59.5,59.5,40.5,"Cortébert (BE)",
434,63.4,63.4,36.6,"Courtelary (BE)",
435,62,62,38,"La Ferrière (BE)",
437,49.1,49.1,50.9,"Mont-Tramelan (BE)",
438,57.1,57.1,42.9,"Orvin (BE)",
441,66.2,66.2,33.8,"Renan (BE)",
442,63,63,37,"Romont (BE)",
443,72.7,72.7,27.3,"Saint-Imier (BE)",
444,67.2,67.2,32.8,"Sonceboz-Sombeval (BE)",
445,65,65,35,"Sonvilier (BE)",
446,56.2,56.2,43.8,"Tramelan (BE)",
448,63.5,63.5,36.5,"Villeret (BE)",
449,74.8,74.8,25.2,"Sauge (BE)",
450,63.4,63.4,36.6,"Péry-La Heutte (BE)",
491,83.8,83.8,16.2,"Brüttelen (BE)",
492,88.4,88.4,11.6,"Cerlier (BE)",
493,79.3,79.3,20.7,"Finsterhennen (BE)",
494,83.9,83.9,16.1,"Gals (BE)",
495,81.7,81.7,18.3,"Gampelen (BE)",
496,85.6,85.6,14.4,"Anet (BE)",
497,79.7,79.7,20.3,"Lüscherz (BE)",
498,82.5,82.5,17.5,"Müntschemier (BE)",
499,81.6,81.6,18.4,"Siselen (BE)",
500,79.9,79.9,20.1,"Treiten (BE)",
501,82.2,82.2,17.8,"Tschugg (BE)",
502,83.6,83.6,16.4,"Vinelz (BE)",
533,85.8,85.8,14.2,"Bätterkinden (BE)",
538,85,85,15,"Fraubrunnen (BE)",
540,89.4,89.4,10.6,"Jegenstorf (BE)",
541,81.2,81.2,18.8,"Iffwil (BE)",
543,84.6,84.6,15.4,"Mattstetten (BE)",
544,83.2,83.2,16.8,"Moosseedorf (BE)",
546,85.4,85.4,14.6,"Münchenbuchsee (BE)",
551,86.5,86.5,13.5,"Urtenen-Schönbühl (BE)",
552,82.8,82.8,17.2,"Utzenstorf (BE)",
553,82.8,82.8,17.2,"Wiggiswil (BE)",
