"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
2008,25.5,25.5,74.5,"Châtillon FR",
2011,29.8,29.8,70.2,"Cugy FR",
2016,33.5,33.5,66.5,"Fétigny FR",
2022,39.4,39.4,60.6,"Gletterens FR",
2025,32.1,32.1,67.9,"Lully FR",
2027,34.3,34.3,65.7,"Ménières FR",
2029,34,34,66,"Montagny FR",
2035,33,33,67,"Nuvilly FR",
2038,52.4,52.4,47.6,"Prévondavaux FR",
2041,26.9,26.9,73.1,"Saint-Aubin FR",
2043,34.1,34.1,65.9,"Sévaz FR",
2044,45.3,45.3,54.7,"Surpierre FR",
2045,31.7,31.7,68.3,"Vallon FR",
2050,39.5,39.5,60.5,"Les Montets FR",
2051,30.7,30.7,69.3,"Delley-Portalban FR",
2053,29.2,29.2,70.8,"Belmont-Broye FR",
2054,31,31,69,"Estavayer FR",
2055,33.4,33.4,66.6,"Cheyres-Châbles FR",
2061,33.7,33.7,66.3,"Auboranges FR",
2063,32.9,32.9,67.1,"Billens-Hennens FR",
2066,44.1,44.1,55.9,"Chapelle (Glâne) FR",
2067,42.5,42.5,57.5,"Le Châtelard FR",
2068,28.3,28.3,71.7,"Châtonnaye FR",
2072,41.4,41.4,58.6,"Ecublens FR",
2079,40.3,40.3,59.7,"Grangettes FR",
2086,34.2,34.2,65.8,"Massonnens FR",
2087,33.3,33.3,66.7,"Mézières FR",
2089,37.7,37.7,62.3,"Montet (Glâne) FR",
2096,29.3,29.3,70.7,"Romont FR",
2097,38.9,38.9,61.1,"Rue FR",
2099,36.1,36.1,63.9,"Siviriez FR",
2102,38.4,38.4,61.6,"Ursy FR",
2113,42.2,42.2,57.8,"Vuisternens-devant-Romont FR",
2114,38.3,38.3,61.7,"Villorsonnens FR",
2115,26.3,26.3,73.7,"Torny FR",
2117,30.8,30.8,69.2,"Villaz FR",
2121,41.9,41.9,58.1,"Haut-Intyamon FR",
2122,33.8,33.8,66.2,"Pont-en-Ogoz FR",
2123,48.2,48.2,51.8,"Botterens FR",
2124,38.9,38.9,61.1,"Broc FR",
2125,44.3,44.3,55.7,"Bulle FR",
2128,43.3,43.3,56.7,"Châtel-sur-Montsalvens FR",
2129,42,42,58,"Corbières FR",
2130,38.1,38.1,61.9,"Crésuz FR",
2131,35.3,35.3,64.7,"Echarlens FR",
2134,39.6,39.6,60.4,"Grandvillard FR",
2135,38,38,62,"Greyerz FR",
2137,36.2,36.2,63.8,"Hauteville FR",
2138,33,33,67,"Jaun FR",
2140,34.7,34.7,65.3,"Marsens FR",
2143,32.1,32.1,67.9,"Morlon FR",
2145,35.7,35.7,64.3,"Le Pâquier FR",
2147,31,31,69,"Pont-la-Ville FR",
2148,51.7,51.7,48.3,"Riaz FR",
2149,35.9,35.9,64.1,"La Roche FR",
2152,37.2,37.2,62.8,"Sâles FR",
2153,41,41,59,"Sorens FR",
2155,37,37,63,"Vaulruz FR",
2160,36.8,36.8,63.2,"Vuadens FR",
2162,38.8,38.8,61.2,"Bas-Intyamon FR",
2163,37.4,37.4,62.6,"Val-de-Charmey FR",
2173,26.9,26.9,73.1,"Autigny FR",
2174,25.3,25.3,74.7,"Avry FR",
2175,25.3,25.3,74.7,"Belfaux FR",
2177,20.8,20.8,79.2,"Chénens FR",
2183,22.2,22.2,77.8,"Corminboeuf FR",
2186,28.2,28.2,71.8,"Cottens FR",
2194,33.3,33.3,66.7,"Ferpicloz FR",
2196,27.8,27.8,72.2,"Friburgo FR",
2197,30.5,30.5,69.5,"Givisiez FR",
2198,33.1,33.1,66.9,"Granges-Paccot FR",
2200,26.1,26.1,73.9,"Grolley FR",
2206,25.8,25.8,74.2,"Marly FR",
2208,20.3,20.3,79.7,"Matran FR",
2211,22,22,78,"Neyruz FR",
2216,19.1,19.1,80.9,"Pierrafortscha FR",
2217,26.8,26.8,73.2,"Ponthaux FR",
2220,29.9,29.9,70.1,"Le Mouret FR",
2226,22.8,22.8,77.2,"Treyvaux FR",
2228,22.5,22.5,77.5,"Villars-sur-Glâne FR",
2230,25,25,75,"Villarsel-sur-Marly FR",
2233,24.3,24.3,75.7,"Hauterive FR",
2234,23.4,23.4,76.6,"La Brillaz FR",
2235,15.7,15.7,84.3,"La Sonnaz FR",
