"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,28.2,28.2,71.8,"Vaz/Obervaz GR","NA NA"
3513,66.1,66.1,33.9,"Lantsch/Lenz GR","NA NA"
3514,11.8,11.8,88.2,"Schmitten GR","NA NA"
3542,71.8,71.8,28.2,"Albula/Alvra GR","NA NA"
3543,51,51,49,"Surses GR","NA NA"
3544,44.5,44.5,55.5,"Bergün Filisur GR","NA NA"
3551,3.6,3.6,96.4,"Brusio GR","NA NA"
3561,92.3,92.3,7.7,"Poschiavo GR","NA NA"
3572,32.1,32.1,67.9,"Falera GR","NA NA"
3575,52.1,52.1,47.9,"Laax GR","NA NA"
3581,61.9,61.9,38.1,"Sagogn GR","NA NA"
3582,8.9,8.9,91.1,"Schluein GR","NA NA"
3603,15.3,15.3,84.7,"Vals GR","NA NA"
3618,81.4,81.4,18.6,"Lumnezia GR","NA NA"
3619,34.8,34.8,65.2,"Ilanz/Glion GR","NA NA"
3633,40.8,40.8,59.2,"Fürstenau GR","NA NA"
3637,60.5,60.5,39.5,"Rothenbrunnen GR","NA NA"
3638,28,28,72,"Scharans GR","NA NA"
3640,78.2,78.2,21.8,"Sils im Domleschg GR","NA NA"
3661,37.6,37.6,62.4,"Cazis GR","NA NA"
3662,73.1,73.1,26.9,"Flerden GR","NA NA"
3663,71.2,71.2,28.8,"Masein GR","NA NA"
3668,15.6,15.6,84.4,"Thusis GR","NA NA"
3669,50,50,50,"Tschappina GR","NA NA"
3670,59.2,59.2,40.8,"Urmein GR","NA NA"
3672,0.9,0.9,99.1,"Safiental GR","NA NA"
3673,66.8,66.8,33.2,"Domleschg GR","NA NA"
3681,56.1,56.1,43.9,"Avers GR","NA NA"
3695,56.8,56.8,43.2,"Sufers GR","NA NA"
3701,44.5,44.5,55.5,"Andeer GR","NA NA"
3711,24,24,76,"Rongellen GR","NA NA"
3712,45.8,45.8,54.2,"Zillis-Reischen GR","NA NA"
3713,52.4,52.4,47.6,"Ferrera GR","NA NA"
