"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1701,,,,"Baar ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1702,,,,"Cham ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1703,,,,"Hünenberg ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1704,,,,"Menzingen ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1705,,,,"Neuheim ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1706,,,,"Oberägeri ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1707,,,,"Risch ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1708,,,,"Steinhausen ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1709,,,,"Unterägeri ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1710,,,,"Walchwil ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1711,,,,"Zug ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
