"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,31.6,31.6,68.4,"Arbedo-Castione TI","Gli elettori di Arbedo-Castione si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 68,4 per cento di voti contrari. Arbedo-Castione ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5002,32.3,32.3,67.7,"Bellinzona TI","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Bellinzona, dove ha riscosso il 67,7 per cento di ""no"". Bellinzona ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5003,37.5,37.5,62.5,"Cadenazzo TI","Nel comune di Cadenazzo, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 62,5 per cento di voti contrari. Cadenazzo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5009,47.9,47.9,52.1,"Isone TI","Gli abitanti di Isone hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 52,1 per cento di ""no"". Isone ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5010,28.2,28.2,71.8,"Lumino TI","I cittadini di Lumino hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,8 per cento di voti contrari. Lumino ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5017,39.3,39.3,60.7,"Sant'Antonino TI","I cittadini di Sant'Antonino hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 60,7 per cento di voti contrari. Sant'Antonino ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5048,35.7,35.7,64.3,"Acquarossa TI","Gli elettori di Acquarossa si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 64,3 per cento di voti contrari. Acquarossa ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5049,36.9,36.9,63.1,"Blenio TI","Gli elettori di Blenio si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 63,1 per cento di voti contrari. Blenio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5050,36.1,36.1,63.9,"Serravalle TI","I cittadini di Serravalle hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 63,9 per cento di voti contrari. Serravalle ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5061,32.8,32.8,67.2,"Airolo TI","Nel comune di Airolo, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 67,2 per cento di voti contrari. Airolo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5063,50.7,50.7,49.3,"Bedretto TI","L'iniziativa per la libertà e l'integrità fisica è stata accolta dagli elettori di Bedretto, dove i voti a favore sono stati 34 e quelli contrari 33. Bedretto ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5064,31.3,31.3,68.7,"Bodio TI","Nel comune di Bodio, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,7 per cento di voti contrari. Bodio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5071,28,28,72,"Dalpe TI","I cittadini di Dalpe hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72 per cento di voti contrari. Dalpe ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5072,34.5,34.5,65.5,"Faido TI","I cittadini di Faido hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 65,5 per cento di voti contrari. Faido ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5073,34.2,34.2,65.8,"Giornico TI","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Giornico, dove ha riscosso il 65,8 per cento di ""no"". Giornico ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5076,29.5,29.5,70.5,"Personico TI","Il 70,5 per cento degli elettori di Personico ha respinto l'iniziativa per la libertà e l'integrità fisica. Personico ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5077,44.7,44.7,55.3,"Pollegio TI","A Pollegio gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 55,3 per cento di voti a sfavore. Pollegio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5078,32.4,32.4,67.6,"Prato (Leventina) TI","Nel comune di Prato (Leventina), i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 67,6 per cento di voti contrari. Prato (Leventina) ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5079,33.7,33.7,66.3,"Quinto TI","Il 66,3 per cento degli elettori di Quinto ha respinto l'iniziativa per la libertà e l'integrità fisica. Quinto ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5091,37,37,63,"Ascona TI","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Ascona, dove ha riscosso il 63 per cento di ""no"". Ascona ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5096,39.1,39.1,60.9,"Brione sopra Minusio TI","Gli abitanti di Brione sopra Minusio hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 60,9 per cento di ""no"". Brione sopra Minusio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5097,38,38,62,"Brissago TI","Gli elettori di Brissago si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 62 per cento di voti contrari. Brissago ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5108,34,34,66,"Gordola TI","I cittadini di Gordola hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 66 per cento di voti contrari. Gordola ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5112,34.2,34.2,65.8,"Lavertezzo TI","Gli abitanti di Lavertezzo hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 65,8 per cento di ""no"". Lavertezzo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5113,37.3,37.3,62.7,"Locarno TI","Gli abitanti di Locarno hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 62,7 per cento di ""no"". Locarno ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5115,35.5,35.5,64.5,"Losone TI","Nel comune di Losone, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 64,5 per cento di voti contrari. Losone ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
