"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,20.5,20.5,79.5,"Vaz/Obervaz GR","Gli elettori di Vaz/Obervaz si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 79,5 per cento di voti contrari. Vaz/Obervaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3513,23.6,23.6,76.4,"Lantsch/Lenz GR","Nel comune di Lantsch/Lenz, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76,4 per cento di voti contrari. Lantsch/Lenz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3514,32.3,32.3,67.7,"Schmitten GR","L'iniziativa per la libertà e l'integrità fisica non ha passato la prova delle urne a Schmitten GR, dove è stata respinta con 42 voti contro i 20 a favore. Schmitten GR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3542,30.3,30.3,69.7,"Albula/Alvra GR","Il 69,7 per cento degli elettori di Albula/Alvra ha respinto l'iniziativa per la libertà e l'integrità fisica. Albula/Alvra ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3543,24.7,24.7,75.3,"Surses GR","Nel comune di Surses, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,3 per cento di voti contrari. Surses ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3544,23.7,23.7,76.3,"Bergün Filisur GR","Nel comune di Bergün Filisur, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76,3 per cento di voti contrari. Bergün Filisur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3551,38.6,38.6,61.4,"Brusio GR","Il 61,4 per cento degli elettori di Brusio ha respinto l'iniziativa per la libertà e l'integrità fisica. Brusio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3561,28.4,28.4,71.6,"Poschiavo GR","Gli abitanti di Poschiavo hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,6 per cento di ""no"". Poschiavo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3572,23.3,23.3,76.7,"Falera GR","Gli abitanti di Falera hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76,7 per cento di ""no"". Falera ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3575,22.8,22.8,77.2,"Laax GR","I cittadini di Laax hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,2 per cento di voti contrari. Laax ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3581,21.8,21.8,78.2,"Sagogn GR","Nel comune di Sagogn, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 78,2 per cento di voti contrari. Sagogn ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3582,17.6,17.6,82.4,"Schluein GR","A Schluein gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 82,4 per cento di voti a sfavore. Schluein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3603,17,17,83,"Vals GR","Nel comune di Vals, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 83 per cento di voti contrari. Vals ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3618,23.8,23.8,76.2,"Lumnezia GR","Il 76,2 per cento degli elettori di Lumnezia ha respinto l'iniziativa per la libertà e l'integrità fisica. Lumnezia ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3619,25.5,25.5,74.5,"Ilanz/Glion GR","I cittadini di Ilanz/Glion hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 74,5 per cento di voti contrari. Ilanz/Glion ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3633,28.7,28.7,71.3,"Fürstenau GR","Gli abitanti di Fürstenau hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,3 per cento di ""no"". Fürstenau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3637,28.4,28.4,71.6,"Rothenbrunnen GR","L'iniziativa per la libertà e l'integrità fisica non ha passato la prova delle urne a Rothenbrunnen, dove è stata respinta con 58 voti contro i 23 a favore. Rothenbrunnen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3638,26.3,26.3,73.7,"Scharans GR","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Scharans, dove ha riscosso il 73,7 per cento di ""no"". Scharans ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3640,30.1,30.1,69.9,"Sils im Domleschg GR","I cittadini di Sils im Domleschg hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,9 per cento di voti contrari. Sils im Domleschg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3661,30.4,30.4,69.6,"Cazis GR","Il 69,6 per cento degli elettori di Cazis ha respinto l'iniziativa per la libertà e l'integrità fisica. Cazis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
