"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
2008,50,0,0,"Châtillon FR","I risultati di questo comune non sono ancora noti."
2011,50,0,0,"Cugy FR","I risultati di questo comune non sono ancora noti."
2016,50,0,0,"Fétigny FR","I risultati di questo comune non sono ancora noti."
2022,50,0,0,"Gletterens FR","I risultati di questo comune non sono ancora noti."
2025,50,0,0,"Lully FR","I risultati di questo comune non sono ancora noti."
2027,50,0,0,"Ménières FR","I risultati di questo comune non sono ancora noti."
2029,50,0,0,"Montagny FR","I risultati di questo comune non sono ancora noti."
2035,50,0,0,"Nuvilly FR","I risultati di questo comune non sono ancora noti."
2038,50,0,0,"Prévondavaux FR","I risultati di questo comune non sono ancora noti."
2041,50,0,0,"Saint-Aubin FR","I risultati di questo comune non sono ancora noti."
2043,50,0,0,"Sévaz FR","I risultati di questo comune non sono ancora noti."
2044,50,0,0,"Surpierre FR","I risultati di questo comune non sono ancora noti."
2045,50,0,0,"Vallon FR","I risultati di questo comune non sono ancora noti."
2050,50,0,0,"Les Montets FR","I risultati di questo comune non sono ancora noti."
2051,50,0,0,"Delley-Portalban FR","I risultati di questo comune non sono ancora noti."
2053,50,0,0,"Belmont-Broye FR","I risultati di questo comune non sono ancora noti."
2054,50,0,0,"Estavayer FR","I risultati di questo comune non sono ancora noti."
2055,50,0,0,"Cheyres-Châbles FR","I risultati di questo comune non sono ancora noti."
2061,50,0,0,"Auboranges FR","I risultati di questo comune non sono ancora noti."
2063,50,0,0,"Billens-Hennens FR","I risultati di questo comune non sono ancora noti."
2066,50,0,0,"Chapelle (Glâne) FR","I risultati di questo comune non sono ancora noti."
2067,50,0,0,"Le Châtelard FR","I risultati di questo comune non sono ancora noti."
2068,50,0,0,"Châtonnaye FR","I risultati di questo comune non sono ancora noti."
2072,50,0,0,"Ecublens FR","I risultati di questo comune non sono ancora noti."
2079,50,0,0,"Grangettes FR","I risultati di questo comune non sono ancora noti."
2086,50,0,0,"Massonnens FR","I risultati di questo comune non sono ancora noti."
2087,50,0,0,"Mézières FR","I risultati di questo comune non sono ancora noti."
2089,50,0,0,"Montet (Glâne) FR","I risultati di questo comune non sono ancora noti."
2096,50,0,0,"Romont FR","I risultati di questo comune non sono ancora noti."
2097,50,0,0,"Rue FR","I risultati di questo comune non sono ancora noti."
2099,50,0,0,"Siviriez FR","I risultati di questo comune non sono ancora noti."
2102,50,0,0,"Ursy FR","I risultati di questo comune non sono ancora noti."
2113,50,0,0,"Vuisternens-devant-Romont FR","I risultati di questo comune non sono ancora noti."
2114,50,0,0,"Villorsonnens FR","I risultati di questo comune non sono ancora noti."
2115,50,0,0,"Torny FR","I risultati di questo comune non sono ancora noti."
2117,50,0,0,"Villaz FR","I risultati di questo comune non sono ancora noti."
2121,50,0,0,"Haut-Intyamon FR","I risultati di questo comune non sono ancora noti."
2122,50,0,0,"Pont-en-Ogoz FR","I risultati di questo comune non sono ancora noti."
2123,50,0,0,"Botterens FR","I risultati di questo comune non sono ancora noti."
2124,50,0,0,"Broc FR","I risultati di questo comune non sono ancora noti."
2125,50,0,0,"Bulle FR","I risultati di questo comune non sono ancora noti."
2128,50,0,0,"Châtel-sur-Montsalvens FR","I risultati di questo comune non sono ancora noti."
2129,50,0,0,"Corbières FR","I risultati di questo comune non sono ancora noti."
2130,50,0,0,"Crésuz FR","I risultati di questo comune non sono ancora noti."
2131,50,0,0,"Echarlens FR","I risultati di questo comune non sono ancora noti."
2134,50,0,0,"Grandvillard FR","I risultati di questo comune non sono ancora noti."
2135,50,0,0,"Greyerz FR","I risultati di questo comune non sono ancora noti."
2137,50,0,0,"Hauteville FR","I risultati di questo comune non sono ancora noti."
2138,50,0,0,"Jaun FR","I risultati di questo comune non sono ancora noti."
2140,50,0,0,"Marsens FR","I risultati di questo comune non sono ancora noti."
2143,50,0,0,"Morlon FR","I risultati di questo comune non sono ancora noti."
2145,50,0,0,"Le Pâquier FR","I risultati di questo comune non sono ancora noti."
2147,50,0,0,"Pont-la-Ville FR","I risultati di questo comune non sono ancora noti."
2148,50,0,0,"Riaz FR","I risultati di questo comune non sono ancora noti."
2149,50,0,0,"La Roche FR","I risultati di questo comune non sono ancora noti."
2152,50,0,0,"Sâles FR","I risultati di questo comune non sono ancora noti."
2153,50,0,0,"Sorens FR","I risultati di questo comune non sono ancora noti."
2155,50,0,0,"Vaulruz FR","I risultati di questo comune non sono ancora noti."
2160,50,0,0,"Vuadens FR","I risultati di questo comune non sono ancora noti."
2162,50,0,0,"Bas-Intyamon FR","I risultati di questo comune non sono ancora noti."
2163,50,0,0,"Val-de-Charmey FR","I risultati di questo comune non sono ancora noti."
2173,50,0,0,"Autigny FR","I risultati di questo comune non sono ancora noti."
2174,50,0,0,"Avry FR","I risultati di questo comune non sono ancora noti."
2175,50,0,0,"Belfaux FR","I risultati di questo comune non sono ancora noti."
2177,50,0,0,"Chénens FR","I risultati di questo comune non sono ancora noti."
2183,50,0,0,"Corminboeuf FR","I risultati di questo comune non sono ancora noti."
2186,50,0,0,"Cottens FR","I risultati di questo comune non sono ancora noti."
2194,50,0,0,"Ferpicloz FR","I risultati di questo comune non sono ancora noti."
2196,50,0,0,"Friburgo FR","I risultati di questo comune non sono ancora noti."
2197,50,0,0,"Givisiez FR","I risultati di questo comune non sono ancora noti."
2198,50,0,0,"Granges-Paccot FR","I risultati di questo comune non sono ancora noti."
2200,50,0,0,"Grolley FR","I risultati di questo comune non sono ancora noti."
2206,50,0,0,"Marly FR","I risultati di questo comune non sono ancora noti."
2208,50,0,0,"Matran FR","I risultati di questo comune non sono ancora noti."
2211,50,0,0,"Neyruz FR","I risultati di questo comune non sono ancora noti."
2216,50,0,0,"Pierrafortscha FR","I risultati di questo comune non sono ancora noti."
2217,50,0,0,"Ponthaux FR","I risultati di questo comune non sono ancora noti."
2220,50,0,0,"Le Mouret FR","I risultati di questo comune non sono ancora noti."
2226,50,0,0,"Treyvaux FR","I risultati di questo comune non sono ancora noti."
2228,50,0,0,"Villars-sur-Glâne FR","I risultati di questo comune non sono ancora noti."
2230,50,0,0,"Villarsel-sur-Marly FR","I risultati di questo comune non sono ancora noti."
2233,50,0,0,"Hauterive FR","I risultati di questo comune non sono ancora noti."
2234,50,0,0,"La Brillaz FR","I risultati di questo comune non sono ancora noti."
2235,50,0,0,"La Sonnaz FR","I risultati di questo comune non sono ancora noti."
2236,50,0,0,"Gibloux FR","I risultati di questo comune non sono ancora noti."
2237,50,0,0,"Prez FR","I risultati di questo comune non sono ancora noti."
2238,50,0,0,"Bois-d'Amont FR","I risultati di questo comune non sono ancora noti."
2250,50,0,0,"Gurwolf FR","I risultati di questo comune non sono ancora noti."
2254,50,0,0,"Courtepin FR","I risultati di questo comune non sono ancora noti."
2257,50,0,0,"Cressier FR","I risultati di questo comune non sono ancora noti."
2258,50,0,0,"Fräschels FR","I risultati di questo comune non sono ancora noti."
2261,50,0,0,"Greng FR","I risultati di questo comune non sono ancora noti."
2262,50,0,0,"Gurmels FR","I risultati di questo comune non sono ancora noti."
2265,50,0,0,"Kerzers FR","I risultati di questo comune non sono ancora noti."
2266,50,0,0,"Kleinbösingen FR","I risultati di questo comune non sono ancora noti."
2271,50,0,0,"Merlach FR","I risultati di questo comune non sono ancora noti."
2272,50,0,0,"Misery-Courtion FR","I risultati di questo comune non sono ancora noti."
2274,50,0,0,"Muntelier FR","I risultati di questo comune non sono ancora noti."
2275,50,0,0,"Murten FR","I risultati di questo comune non sono ancora noti."
2276,50,0,0,"Ried bei Kerzers FR","I risultati di questo comune non sono ancora noti."
2278,50,0,0,"Ulmiz FR","I risultati di questo comune non sono ancora noti."
2284,50,0,0,"Mont-Vully FR","I risultati di questo comune non sono ancora noti."
2292,50,0,0,"Brünisried FR","I risultati di questo comune non sono ancora noti."
2293,50,0,0,"Düdingen FR","I risultati di questo comune non sono ancora noti."
2294,50,0,0,"Giffers FR","I risultati di questo comune non sono ancora noti."
2295,50,0,0,"Bösingen FR","I risultati di questo comune non sono ancora noti."
2296,50,0,0,"Heitenried FR","I risultati di questo comune non sono ancora noti."
2299,50,0,0,"Plaffeien FR","I risultati di questo comune non sono ancora noti."
2300,50,0,0,"Plasselb FR","I risultati di questo comune non sono ancora noti."
2301,50,0,0,"Rechthalten FR","I risultati di questo comune non sono ancora noti."
2303,50,0,0,"St. Silvester FR","I risultati di questo comune non sono ancora noti."
2304,50,0,0,"St. Ursen FR","I risultati di questo comune non sono ancora noti."
2305,50,0,0,"Schmitten FR","I risultati di questo comune non sono ancora noti."
2306,50,0,0,"Tafers FR","I risultati di questo comune non sono ancora noti."
2307,50,0,0,"Tentlingen FR","I risultati di questo comune non sono ancora noti."
2308,50,0,0,"Ueberstorf FR","I risultati di questo comune non sono ancora noti."
2309,50,0,0,"Wünnewil-Flamatt FR","I risultati di questo comune non sono ancora noti."
2321,50,0,0,"Attalens FR","I risultati di questo comune non sono ancora noti."
2323,50,0,0,"Bossonnens FR","I risultati di questo comune non sono ancora noti."
2325,50,0,0,"Châtel-Saint-Denis FR","I risultati di questo comune non sono ancora noti."
2328,50,0,0,"Granges (Veveyse) FR","I risultati di questo comune non sono ancora noti."
2333,50,0,0,"Remaufens FR","I risultati di questo comune non sono ancora noti."
2335,50,0,0,"Saint-Martin FR","I risultati di questo comune non sono ancora noti."
2336,50,0,0,"Semsales FR","I risultati di questo comune non sono ancora noti."
2337,50,0,0,"Le Flon FR","I risultati di questo comune non sono ancora noti."
2338,50,0,0,"La Verrerie FR","I risultati di questo comune non sono ancora noti."
