"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
6601,27.4,27.4,72.6,"Aire-la-Ville GE",
6602,22.1,22.1,77.9,"Anières GE",
6603,39.5,39.5,60.5,"Avully GE",
6604,28.6,28.6,71.4,"Avusy GE",
6605,35.6,35.6,64.4,"Bardonnex GE",
6606,31.8,31.8,68.2,"Bellevue GE",
6607,34.6,34.6,65.4,"Bernex GE",
6608,44,44,56,"Carouge GE",
6609,30.3,30.3,69.7,"Cartigny GE",
6610,32.1,32.1,67.9,"Céligny GE",
6611,36.4,36.4,63.6,"Chancy GE",
6612,28.7,28.7,71.3,"Chêne-Bougeries GE",
6613,39.9,39.9,60.1,"Chêne-Bourg GE",
6614,30.6,30.6,69.4,"Choulex GE",
6615,31.9,31.9,68.1,"Collex-Bossy GE",
6616,22.6,22.6,77.4,"Collonge-Bellerive GE",
6617,19.8,19.8,80.2,"Cologny GE",
6618,36.7,36.7,63.3,"Confignon GE",
6619,20.5,20.5,79.5,"Corsier GE",
6620,34.6,34.6,65.4,"Dardagny GE",
6621,45.6,45.6,54.4,"Ginevra GE",
6622,30.9,30.9,69.1,"Genthod GE",
6623,37.7,37.7,62.3,"Le Grand-Saconnex GE",
6624,30.5,30.5,69.5,"Gy GE",
6625,31.6,31.6,68.4,"Hermance GE",
6626,26.4,26.4,73.6,"Jussy GE",
6627,32.5,32.5,67.5,"Laconnex GE",
6628,39.8,39.8,60.2,"Lancy GE",
6629,35,35,65,"Meinier GE",
6630,38.4,38.4,61.6,"Meyrin GE",
6631,38.9,38.9,61.1,"Onex GE",
6632,34,34,66,"Perly-Certoux GE",
6633,34.8,34.8,65.2,"Plan-les-Ouates GE",
6634,30,30,70,"Pregny-Chambésy GE",
6635,31.3,31.3,68.7,"Presinge GE",
6636,33.4,33.4,66.6,"Puplinge GE",
6637,34,34,66,"Russin GE",
6638,29.3,29.3,70.7,"Satigny GE",
6639,30.6,30.6,69.4,"Soral GE",
6640,34.7,34.7,65.3,"Thônex GE",
6641,32.7,32.7,67.3,"Troinex GE",
6642,17.4,17.4,82.6,"Vandoeuvres GE",
6643,42.1,42.1,57.9,"Vernier GE",
6644,37.4,37.4,62.6,"Versoix GE",
6645,31.2,31.2,68.8,"Veyrier GE",
