"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,42.9,42.9,57.1,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 57,1 pour cent de non."
6602,57.3,57.3,42.7,"Anières (GE)","Les habitants d'Anières souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 57,3 pour cent de oui."
6603,33.1,33.1,66.9,"Avully (GE)","Les habitants d'Avully s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 66,9 pour cent de non."
6604,45,45,55,"Avusy (GE)","A Avusy, les habitants disent non à 55 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6605,44.3,44.3,55.7,"Bardonnex (GE)","Les habitants de Bardonnex s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 55,7 pour cent de non."
6606,47.7,47.7,52.3,"Bellevue (GE)","Les habitants de Bellevue s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 52,3 pour cent de non."
6607,40.9,40.9,59.1,"Bernex (GE)","Les habitants de Bernex s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 59,1 pour cent de non."
6608,38.5,38.5,61.5,"Carouge (GE)","Les habitants de Carouge (GE) refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 61,5 pour cent de non."
6609,43.3,43.3,56.7,"Cartigny (GE)","A Cartigny, les habitants disent non à 56,7 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6610,62.8,62.8,37.2,"Céligny (GE)","Les habitants de Céligny souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 62,8 pour cent de oui."
6611,39.1,39.1,60.9,"Chancy (GE)","Les habitants de Chancy refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 60,9 pour cent de non."
6612,54.6,54.6,45.4,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 54,6 pour cent de oui."
6613,41.3,41.3,58.7,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 58,7 pour cent de non."
6614,54.3,54.3,45.7,"Choulex (GE)","A Choulex, les habitants disent oui à 54,3 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6615,48.6,48.6,51.4,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent non à 51,4 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6616,63.4,63.4,36.6,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 63,4 pour cent de oui."
6617,63.9,63.9,36.1,"Cologny (GE)","A Cologny, les habitants disent oui à 63,9 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6618,38.7,38.7,61.3,"Confignon (GE)","Les habitants de Confignon s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 61,3 pour cent de non."
6619,55.4,55.4,44.6,"Corsier (GE)","Les habitants de Corsier (GE) approuvent la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 55,4 pour cent de oui."
6620,42.1,42.1,57.9,"Dardagny (GE)","Les habitants de Dardagny s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 57,9 pour cent de non."
6621,40.4,40.4,59.6,"Genève (GE)","Les habitants de Genève refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 59,6 pour cent de non."
6622,47,47,53,"Genthod (GE)","Les habitants de Genthod s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 53 pour cent de non."
6623,45.5,45.5,54.5,"Le Grand-Saconnex (GE)","Les habitants du Grand-Saconnex s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 54,5 pour cent de non."
6624,49.7,49.7,50.3,"Gy (GE)","Les habitants de Gy refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 50,3 pour cent de non."
6625,51.1,51.1,48.9,"Hermance (GE)","A Hermance, les habitants disent oui à 51,1 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6626,52.3,52.3,47.7,"Jussy (GE)","A Jussy, les habitants disent oui à 52,3 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6627,46.1,46.1,53.9,"Laconnex (GE)","A Laconnex, les habitants disent non à 53,9 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6628,37.6,37.6,62.4,"Lancy (GE)","Les habitants de Lancy refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 62,4 pour cent de non."
6629,45.2,45.2,54.8,"Meinier (GE)","Les habitants de Meinier refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 54,8 pour cent de non."
6630,39.2,39.2,60.8,"Meyrin (GE)","Les habitants de Meyrin s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 60,8 pour cent de non."
6631,37.9,37.9,62.1,"Onex (GE)","Les habitants d'Onex refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 62,1 pour cent de non."
6632,44.4,44.4,55.6,"Perly-Certoux (GE)","Les habitants de Perly-Certoux refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 55,6 pour cent de non."
6633,38.6,38.6,61.4,"Plan-les-Ouates (GE)","Les habitants de Plan-les-Ouates refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 61,4 pour cent de non."
6634,52.1,52.1,47.9,"Pregny-Chambésy (GE)","Les habitants de Pregny-Chambésy souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 52,1 pour cent de oui."
6635,43,43,57,"Presinge (GE)","Les habitants de Presinge s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 57 pour cent de non."
6636,41.6,41.6,58.4,"Puplinge (GE)","A Puplinge, les habitants disent non à 58,4 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés."
6637,51,51,49,"Russin (GE)","Les habitants de Russin souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 51 pour cent de oui."
