"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,65.5,65.5,34.5,"Aire-la-Ville (GE)","La population d'Aire-la-Ville approuve à 65,5 pour cent la réforme de la LPP. Avec ce résultat, Aire-la-Ville bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 83,6 pour cent des voix."
6602,52.5,52.5,47.5,"Anières (GE)","La réforme de la LPP est approuvée à Anières par 52,5 pour cent des votants. Avec ce résultat, Anières bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,4 pour cent des voix."
6603,44.6,44.6,55.4,"Avully (GE)","Les habitants d'Avully s'opposent à la réforme de la LPP par 55,4 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Avully avaient alors dit non à 89,9 pour cent à une adaptation du taux de conversion."
6604,18.1,18.1,81.9,"Avusy (GE)","A Avusy, les citoyens rejettent à 81,9 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Avusy à une adaptation du taux de conversion était alors de 80,5 pour cent."
6605,15.3,15.3,84.7,"Bardonnex (GE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Bardonnex. Ils ont refusé le texte à 84,7 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Bardonnex à une adaptation du taux de conversion était alors de 79 pour cent."
6606,48.2,48.2,51.8,"Bellevue (GE)","Les habitants de Bellevue s'opposent à la réforme de la LPP par 51,8 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Bellevue avaient alors dit non à 75,1 pour cent à une adaptation du taux de conversion."
6607,80.2,80.2,19.8,"Bernex (GE)","Bernex dit oui à 80,2 pour cent à de la réforme de la LPP. Avec ce résultat, Bernex bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 83 pour cent des voix."
6608,49.5,49.5,50.5,"Carouge (GE)","La réforme de la LPP n'a pas convaincu à Carouge (GE). Les citoyens de la commune ont refusé le texte à 50,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Carouge (GE) avaient alors dit non à 84 pour cent à une adaptation du taux de conversion."
6609,58.3,58.3,41.7,"Cartigny (GE)","Les habitants de Cartigny soutiennent à 58,3 pour cent la réforme de la LPP. Avec ce résultat, Cartigny bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 75,2 pour cent des voix."
6610,95.9,95.9,4.1,"Céligny (GE)","La réforme de la LPP est approuvée à Céligny par 95,9 pour cent des votants. Avec ce résultat, Céligny bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 62,9 pour cent des voix."
