"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
2008,72,72,28,"Châtillon FR",
2011,68,68,32,"Cugy FR",
2016,67,67,33,"Fétigny FR",
2022,62,62,38,"Gletterens FR",
2025,68,68,32,"Lully FR",
2027,65.8,65.8,34.2,"Ménières FR",
2029,65.8,65.8,34.2,"Montagny FR",
2035,77.9,77.9,22.1,"Nuvilly FR",
2038,57.1,57.1,42.9,"Prévondavaux FR",
2041,75,75,25,"Saint-Aubin FR",
2043,67,67,33,"Sévaz FR",
2044,54.3,54.3,45.7,"Surpierre FR",
2045,65.9,65.9,34.1,"Vallon FR",
2050,65.4,65.4,34.6,"Les Montets FR",
2051,66.9,66.9,33.1,"Delley-Portalban FR",
2053,65.4,65.4,34.6,"Belmont-Broye FR",
2054,68,68,32,"Estavayer FR",
2055,71.3,71.3,28.7,"Cheyres-Châbles FR",
2061,71.4,71.4,28.6,"Auboranges FR",
2063,69.6,69.6,30.4,"Billens-Hennens FR",
2066,66.2,66.2,33.8,"Chapelle (Glâne) FR",
2067,58.2,58.2,41.8,"Le Châtelard FR",
2068,73.6,73.6,26.4,"Châtonnaye FR",
2072,62.6,62.6,37.4,"Ecublens FR",
2079,62.3,62.3,37.7,"Grangettes FR",
2086,62,62,38,"Massonnens FR",
2087,69.5,69.5,30.5,"Mézières FR",
2089,61.1,61.1,38.9,"Montet (Glâne) FR",
2096,72,72,28,"Romont FR",
2097,67.5,67.5,32.5,"Rue FR",
2099,65.9,65.9,34.1,"Siviriez FR",
2102,66.5,66.5,33.5,"Ursy FR",
2113,61.7,61.7,38.3,"Vuisternens-devant-Romont FR",
2114,60.4,60.4,39.6,"Villorsonnens FR",
2115,67.2,67.2,32.8,"Torny FR",
2117,68,68,32,"Villaz FR",
2121,58.9,58.9,41.1,"Haut-Intyamon FR",
2122,66.4,66.4,33.6,"Pont-en-Ogoz FR",
2123,52.1,52.1,47.9,"Botterens FR",
2124,65,65,35,"Broc FR",
2125,67.2,67.2,32.8,"Bulle FR",
