"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,25.5,25.5,74.5,"Châtillon (FR)","Les citoyens de Châtillon (FR) disent oui à 72 à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales. Ils refusent par contre l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine (non à 66,9 pour cent)."
2011,29.8,29.8,70.2,"Cugy (FR)","Les citoyens de Cugy (FR) acceptent avec 68 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 66,4 pour cent)."
2016,33.5,33.5,66.5,"Fétigny (FR)","C'est oui à 67 pour cent  à Fétigny à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 60,9 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2022,39.4,39.4,60.6,"Gletterens (FR)","C'est oui à 62 pour cent  à Gletterens à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 58 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2025,32.1,32.1,67.9,"Lully (FR)","Les citoyens de Lully (FR) acceptent avec 68 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 60,6 pour cent)."
2027,34.3,34.3,65.7,"Ménières (FR)","C'est oui à 65,8 pour cent  à Ménières à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 61,9 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2029,34,34,66,"Montagny (FR)","Les citoyens de Montagny (FR) acceptent avec 65,8 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 62,8 pour cent)."
2035,33,33,67,"Nuvilly (FR)","Les citoyens de Nuvilly acceptent avec 77,9 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 59,6 pour cent)."
2038,52.4,52.4,47.6,"Prévondavaux (FR)","Les citoyens de Prévondavaux acceptent l'initiative qui demande le rétablissement des urgences dans les hôpitaux en Gruyère et en Singine. Ils sont 68 pour cent à accepter ce texte. Les ayants droit de Prévondavaux ont également dit oui au contre-projet. Ils approuvent avec  57,1 pour cent de oui la prise en charge par le canton de mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que des coûts pour améliorer la chaîne des secours pour les urgences vitales. Les électeurs donnent cependant leur préférence à l'initiative, avec 52,4 pour cent de oui."
2041,26.9,26.9,73.1,"Saint-Aubin (FR)","Les citoyens de Saint-Aubin (FR) disent oui à 75 à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales. Ils refusent par contre l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine (non à 66,7 pour cent)."
2043,34.1,34.1,65.9,"Sévaz (FR)","Les citoyens de Sévaz disent oui à 67 à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales. Ils refusent par contre l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine (non à 65,6 pour cent)."
2044,45.3,45.3,54.7,"Surpierre (FR)","C'est oui à 54,3 pour cent  à Surpierre à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 51,1 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2045,31.7,31.7,68.3,"Vallon (FR)","Les citoyens de Vallon disent oui à 65,9 à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales. Ils refusent par contre l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine (non à 59,1 pour cent)."
2050,39.5,39.5,60.5,"Les Montets (FR)","C'est oui à 65,4 pour cent  aux Montets à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 54,7 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2051,30.7,30.7,69.3,"Delley-Portalban (FR)","C'est oui à 66,9 pour cent  à Delley-Portalban à un contre-projet qui veut garantir l'équité entre régions concernant les interventions ambulancières ainsi que les coûts de l'amélioration de la chaîne de secours pour les urgences vitales.C'est non par contre à 64,8 pour cent à une initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel."
2053,29.2,29.2,70.8,"Belmont-Broye (FR)","Les citoyens de Belmont-Broye acceptent avec 65,4 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 66,5 pour cent)."
2054,31,31,69,"Estavayer (FR)","Les citoyens d'Estavayer acceptent avec 68 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 63,3 pour cent)."
