"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,79.1,79.1,20.9,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 79,1 pour cent de oui."
6602,82.1,82.1,17.9,"Anières (GE)","Les habitants d'Anières acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 82,1 pour cent de oui."
6603,81.7,81.7,18.3,"Avully (GE)","Les habitants d'Avully approuvent l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 81,7 pour cent de oui."
6604,83.9,83.9,16.1,"Avusy (GE)","A Avusy, les habitants disent oui à 83,9 pour cent à l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics."
6605,84.2,84.2,15.8,"Bardonnex (GE)","Les habitants de Bardonnex approuvent l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 84,2 pour cent de oui."
6606,82.2,82.2,17.8,"Bellevue (GE)","Les habitants de Bellevue approuvent l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 82,2 pour cent de oui."
6607,85.8,85.8,14.2,"Bernex (GE)","Les habitants de Bernex approuvent l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 85,8 pour cent de oui."
6608,87,87,13,"Carouge (GE)","Les habitants de Carouge (GE) acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 87 pour cent de oui."
6609,83,83,17,"Cartigny (GE)","A Cartigny, les habitants disent oui à 83 pour cent à l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics."
6610,83.1,83.1,16.9,"Céligny (GE)","Les habitants de Céligny acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 83,1 pour cent de oui."
6611,75.6,75.6,24.4,"Chancy (GE)","Les habitants de Chancy acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 75,6 pour cent de oui."
6612,84.1,84.1,15.9,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 84,1 pour cent de oui."
6613,86.3,86.3,13.7,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 86,3 pour cent de oui."
6614,83.4,83.4,16.6,"Choulex (GE)","A Choulex, les habitants disent oui à 83,4 pour cent à l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics."
6615,81.5,81.5,18.5,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent oui à 81,5 pour cent à l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics."
6616,81,81,19,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive acceptent d'inscrire dans la Constitution l'interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 81 pour cent de oui."
6617,83.1,83.1,16.9,"Cologny (GE)","A Cologny, les habitants disent oui à 83,1 pour cent à l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics."
6618,86.3,86.3,13.7,"Confignon (GE)","Les habitants de Confignon approuvent l'inscription dans la Constitution d'une interdiction des symboles de haine, dont la croix gammée nazie, dans les espaces publics avec 86,3 pour cent de oui."
