"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,52.7,52.7,47.3,"Châtillon (FR)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Châtillon (FR) avec 52,7 pour cent de oui. Châtillon (FR) a approuvé l'initiative, tout comme son canton."
2011,57.5,57.5,42.5,"Cugy (FR)","C'est oui à 57,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Cugy (FR). Cugy (FR) a approuvé l'initiative, tout comme son canton."
2016,54.8,54.8,45.2,"Fétigny (FR)","Les électeurs de Fétigny valident l'initiative du Centre ""pour un frein aux coûts"" avec 54,8 pour cent des voix. Fétigny a approuvé l'initiative, tout comme son canton."
2022,54,54,46,"Gletterens (FR)","A Gletterens, les habitants sont favorables à l'initiative du Centre ""pour un frein aux coûts"" avec 54 pour cent des suffrages. Gletterens a approuvé l'initiative, tout comme son canton."
2025,57.8,57.8,42.2,"Lully (FR)","C'est oui à 57,8 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Lully (FR). Lully (FR) a approuvé l'initiative, tout comme son canton."
2027,51.7,51.7,48.3,"Ménières (FR)","Les électeurs de Ménières valident l'initiative du Centre ""pour un frein aux coûts"" avec 51,7 pour cent des voix. Ménières a approuvé l'initiative, tout comme son canton."
2029,55,55,45,"Montagny (FR)","Les habitants de Montagny (FR) acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 55 pour cent de oui. Montagny (FR) a approuvé l'initiative, tout comme son canton."
2035,54.1,54.1,45.9,"Nuvilly (FR)","Les habitants de Nuvilly acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 54,1 pour cent de oui. Nuvilly a approuvé l'initiative, tout comme son canton."
2038,39.3,39.3,60.7,"Prévondavaux (FR)","L'initiative du Centre ""pour un frein aux coûts"" est rejetée à Prévondavaux. Les électeurs de cette petite commune sont 17 à dire non et 11 à accepter le texte. Prévondavaux a rejeté l'initiative, contrairement à son canton."
2041,53.6,53.6,46.4,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 53,6 pour cent des voix. Saint-Aubin (FR) a approuvé l'initiative, tout comme son canton."
2043,56.1,56.1,43.9,"Sévaz (FR)","L'initiative du Centre ""pour un frein aux coûts"" est acceptée à Sévaz. Les électeurs de cette petite commune sont 55 à dire oui, contre 43 à s'y opposer. Sévaz a approuvé l'initiative, tout comme son canton."
2044,59.3,59.3,40.7,"Surpierre (FR)","Les électeurs de Surpierre valident l'initiative du Centre ""pour un frein aux coûts"" avec 59,3 pour cent des voix. Surpierre a approuvé l'initiative, tout comme son canton."
2045,58.4,58.4,41.6,"Vallon (FR)","Les habitants de Vallon approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 58,4 pour cent des voix. Vallon a approuvé l'initiative, tout comme son canton."
2050,56.3,56.3,43.7,"Les Montets (FR)","Les électeurs des Montets valident l'initiative du Centre ""pour un frein aux coûts"" avec 56,3 pour cent des voix. Les Montets a approuvé l'initiative, tout comme son canton."
2051,53.4,53.4,46.6,"Delley-Portalban (FR)","A Delley-Portalban, les habitants sont favorables à l'initiative du Centre ""pour un frein aux coûts"" avec 53,4 pour cent des suffrages. Delley-Portalban a approuvé l'initiative, tout comme son canton."
2053,57.6,57.6,42.4,"Belmont-Broye (FR)","C'est oui à 57,6 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Belmont-Broye. Belmont-Broye a approuvé l'initiative, tout comme son canton."
2054,56.9,56.9,43.1,"Estavayer (FR)","A Estavayer, les habitants sont favorables à l'initiative du Centre ""pour un frein aux coûts"" avec 56,9 pour cent des suffrages. Estavayer a approuvé l'initiative, tout comme son canton."
2055,55.1,55.1,44.9,"Cheyres-Châbles (FR)","Les électeurs de Cheyres-Châbles valident l'initiative du Centre ""pour un frein aux coûts"" avec 55,1 pour cent des voix. Cheyres-Châbles a approuvé l'initiative, tout comme son canton."
2061,60.8,60.8,39.2,"Auboranges (FR)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Auboranges. Les électeurs de cette petite commune sont 59 à approuver le texte et 38 à le refuser. Auboranges a approuvé l'initiative, tout comme son canton."
2063,58.1,58.1,41.9,"Billens-Hennens (FR)","Les habitants de Billens-Hennens acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 58,1 pour cent de oui. Billens-Hennens a approuvé l'initiative, tout comme son canton."
2066,46,46,54,"Chapelle (Glâne) (FR)","C'est non à 54 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Chapelle (Glâne). Chapelle (Glâne) a rejeté l'initiative, contrairement à son canton."
2067,62.2,62.2,37.8,"Le Châtelard (FR)","L'initiative du Centre ""pour un frein aux coûts"" est acceptée au Châtelard. Les électeurs de cette petite commune sont 56 à dire oui, contre 34 à s'y opposer. Le Châtelard a approuvé l'initiative, tout comme son canton."
2068,54.1,54.1,45.9,"Châtonnaye (FR)","Les électeurs de Châtonnaye valident l'initiative du Centre ""pour un frein aux coûts"" avec 54,1 pour cent des voix. Châtonnaye a approuvé l'initiative, tout comme son canton."
2072,64,64,36,"Ecublens (FR)","C'est oui à 64 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Ecublens (FR). Ecublens (FR) a approuvé l'initiative, tout comme son canton."
2079,72.3,72.3,27.7,"Grangettes (FR)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Grangettes. Les électeurs de cette petite commune sont 47 à approuver le texte et 18 à le refuser. Le plus fort pourcentage de oui du canton de Fribourg a été obtenu à Grangettes."
2086,49.1,49.1,50.9,"Massonnens (FR)","C'est non à 50,9 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Massonnens. Massonnens a rejeté l'initiative, contrairement à son canton."
